time,solar day ahead,wind offshore eday ahead,wind onshore day ahead
2018-04-09 20:00:00,936.0,n/e,5339.0
2018-04-09 21:00:00,615.0,n/e,5362.0
2018-04-09 22:00:00,504.0,n/e,5309.0
2018-04-09 23:00:00,451.0,n/e,5072.0
2018-05-09 00:00:00,292.0,n/e,5199.0
2018-05-09 01:00:00,261.0,n/e,4943.0
2018-05-09 02:00:00,199.0,n/e,4622.0
2018-05-09 03:00:00,179.0,n/e,4265.0
2018-05-09 04:00:00,143.0,n/e,4006.0
2018-05-09 05:00:00,106.0,n/e,3682.0
2018-05-09 06:00:00,88.0,n/e,3355.0
2018-05-09 07:00:00,56.0,n/e,3088.0
2018-05-09 08:00:00,396.0,n/e,2830.0
2018-05-09 09:00:00,1298.0,n/e,2527.0
2018-05-09 10:00:00,2362.0,n/e,2321.0
2018-05-09 11:00:00,3247.0,n/e,2271.0
2018-05-09 12:00:00,3802.0,n/e,2286.0
2018-05-09 13:00:00,4084.0,n/e,2326.0
2018-05-09 14:00:00,4207.0,n/e,2505.0
2018-05-09 15:00:00,4159.0,n/e,2778.0
2018-05-09 16:00:00,3944.0,n/e,3129.0
2018-05-09 17:00:00,3571.0,n/e,3398.0
2018-05-09 18:00:00,2893.0,n/e,3616.0
2018-05-09 19:00:00,1699.0,n/e,3919.0
2018-05-09 20:00:00,715.0,n/e,3968.0
2018-05-09 21:00:00,372.0,n/e,3950.0
2018-05-09 22:00:00,350.0,n/e,3871.0
2018-05-09 23:00:00,311.0,n/e,3698.0
2018-06-09 00:00:00,334.0,n/e,3542.0
2018-06-09 01:00:00,323.0,n/e,3461.0
2018-06-09 02:00:00,201.0,n/e,3573.0
2018-06-09 03:00:00,185.0,n/e,3710.0
2018-06-09 04:00:00,172.0,n/e,3883.0
2018-06-09 05:00:00,138.0,n/e,3832.0
2018-06-09 06:00:00,125.0,n/e,3845.0
2018-06-09 07:00:00,158.0,n/e,3878.0
2018-06-09 08:00:00,475.0,n/e,3943.0
2018-06-09 09:00:00,1382.0,n/e,3970.0
2018-06-09 10:00:00,2552.0,n/e,4087.0
2018-06-09 11:00:00,3685.0,n/e,4155.0
2018-06-09 12:00:00,4387.0,n/e,4142.0
2018-06-09 13:00:00,4695.0,n/e,4119.0
2018-06-09 14:00:00,4731.0,n/e,4272.0
2018-06-09 15:00:00,4553.0,n/e,4616.0
2018-06-09 16:00:00,4206.0,n/e,5056.0
2018-06-09 17:00:00,3686.0,n/e,5367.0
2018-06-09 18:00:00,3096.0,n/e,5598.0
2018-06-09 19:00:00,1957.0,n/e,5827.0
2018-06-09 20:00:00,862.0,n/e,6042.0
2018-06-09 21:00:00,426.0,n/e,6251.0
2018-06-09 22:00:00,493.0,n/e,6498.0
2018-06-09 23:00:00,447.0,n/e,6507.0
2018-07-09 00:00:00,210.0,n/e,6385.0
2018-07-09 01:00:00,191.0,n/e,6382.0
2018-07-09 02:00:00,182.0,n/e,6262.0
2018-07-09 03:00:00,175.0,n/e,6055.0
2018-07-09 04:00:00,148.0,n/e,5853.0
2018-07-09 05:00:00,109.0,n/e,5709.0
2018-07-09 06:00:00,79.0,n/e,5569.0
2018-07-09 07:00:00,89.0,n/e,5401.0
2018-07-09 08:00:00,425.0,n/e,5124.0
2018-07-09 09:00:00,1491.0,n/e,4835.0
2018-07-09 10:00:00,2960.0,n/e,4552.0
2018-07-09 11:00:00,4038.0,n/e,4171.0
2018-07-09 12:00:00,4553.0,n/e,3725.0
2018-07-09 13:00:00,4749.0,n/e,3402.0
2018-07-09 14:00:00,4736.0,n/e,3366.0
2018-07-09 15:00:00,4529.0,n/e,3445.0
2018-07-09 16:00:00,4154.0,n/e,3637.0
2018-07-09 17:00:00,3562.0,n/e,4030.0
2018-07-09 18:00:00,2704.0,n/e,4605.0
2018-07-09 19:00:00,1634.0,n/e,5234.0
2018-07-09 20:00:00,764.0,n/e,5598.0
2018-07-09 21:00:00,412.0,n/e,5843.0
2018-07-09 22:00:00,401.0,n/e,5923.0
2018-07-09 23:00:00,356.0,n/e,5705.0
2018-08-09 00:00:00,199.0,n/e,4724.0
2018-08-09 01:00:00,162.0,n/e,4343.0
2018-08-09 02:00:00,115.0,n/e,4004.0
2018-08-09 03:00:00,97.0,n/e,3719.0
2018-08-09 04:00:00,80.0,n/e,3431.0
2018-08-09 05:00:00,51.0,n/e,3233.0
2018-08-09 06:00:00,35.0,n/e,3056.0
2018-08-09 07:00:00,52.0,n/e,2949.0
2018-08-09 08:00:00,282.0,n/e,2699.0
2018-08-09 09:00:00,878.0,n/e,2460.0
2018-08-09 10:00:00,1559.0,n/e,2283.0
2018-08-09 11:00:00,2143.0,n/e,2319.0
2018-08-09 12:00:00,2493.0,n/e,2533.0
2018-08-09 13:00:00,2644.0,n/e,2667.0
2018-08-09 14:00:00,2680.0,n/e,2608.0
2018-08-09 15:00:00,2621.0,n/e,2562.0
2018-08-09 16:00:00,2438.0,n/e,2564.0
2018-08-09 17:00:00,2160.0,n/e,2481.0
2018-08-09 18:00:00,1651.0,n/e,2445.0
2018-08-09 19:00:00,1011.0,n/e,2486.0
2018-08-09 20:00:00,432.0,n/e,2350.0
2018-08-09 21:00:00,210.0,n/e,2273.0
2018-08-09 22:00:00,188.0,n/e,2278.0
2018-08-09 23:00:00,109.0,n/e,2115.0
2018-09-09 00:00:00,106.0,n/e,1514.0
2018-09-09 01:00:00,96.0,n/e,1227.0
2018-09-09 02:00:00,86.0,n/e,1095.0
2018-09-09 03:00:00,73.0,n/e,985.0
2018-09-09 04:00:00,58.0,n/e,843.0
2018-09-09 05:00:00,50.0,n/e,783.0
2018-09-09 06:00:00,39.0,n/e,719.0
2018-09-09 07:00:00,48.0,n/e,684.0
2018-09-09 08:00:00,227.0,n/e,659.0
2018-09-09 09:00:00,815.0,n/e,531.0
2018-09-09 10:00:00,1693.0,n/e,611.0
2018-09-09 11:00:00,2623.0,n/e,751.0
2018-09-09 12:00:00,3162.0,n/e,947.0
2018-09-09 13:00:00,3336.0,n/e,1161.0
2018-09-09 14:00:00,3295.0,n/e,1480.0
2018-09-09 15:00:00,3133.0,n/e,1836.0
2018-09-09 16:00:00,2843.0,n/e,2236.0
2018-09-09 17:00:00,2400.0,n/e,2496.0
2018-09-09 18:00:00,1816.0,n/e,2758.0
2018-09-09 19:00:00,1035.0,n/e,3018.0
2018-09-09 20:00:00,450.0,n/e,3203.0
2018-09-09 21:00:00,229.0,n/e,3343.0
2018-09-09 22:00:00,155.0,n/e,3487.0
2018-09-09 23:00:00,131.0,n/e,3383.0
2018-10-09 00:00:00,133.0,n/e,2837.0
2018-10-09 01:00:00,124.0,n/e,2739.0
2018-10-09 02:00:00,121.0,n/e,2606.0
2018-10-09 03:00:00,114.0,n/e,2502.0
2018-10-09 04:00:00,110.0,n/e,2483.0
2018-10-09 05:00:00,105.0,n/e,2618.0
2018-10-09 06:00:00,101.0,n/e,2780.0
2018-10-09 07:00:00,100.0,n/e,2999.0
2018-10-09 08:00:00,375.0,n/e,2779.0
2018-10-09 09:00:00,1050.0,n/e,2458.0
2018-10-09 10:00:00,2296.0,n/e,2222.0
2018-10-09 11:00:00,3456.0,n/e,2070.0
2018-10-09 12:00:00,4095.0,n/e,1970.0
2018-10-09 13:00:00,4307.0,n/e,1942.0
2018-10-09 14:00:00,4294.0,n/e,2185.0
2018-10-09 15:00:00,4133.0,n/e,2519.0
2018-10-09 16:00:00,3763.0,n/e,2858.0
2018-10-09 17:00:00,3202.0,n/e,3193.0
2018-10-09 18:00:00,2404.0,n/e,3509.0
2018-10-09 19:00:00,1357.0,n/e,3823.0
2018-10-09 20:00:00,557.0,n/e,4030.0
2018-10-09 21:00:00,296.0,n/e,4266.0
2018-10-09 22:00:00,221.0,n/e,4448.0
2018-10-09 23:00:00,167.0,n/e,4356.0
2018-11-09 00:00:00,208.0,n/e,4118.0
2018-11-09 01:00:00,177.0,n/e,3875.0
2018-11-09 02:00:00,147.0,n/e,3571.0
2018-11-09 03:00:00,114.0,n/e,3307.0
2018-11-09 04:00:00,99.0,n/e,3060.0
2018-11-09 05:00:00,88.0,n/e,2912.0
2018-11-09 06:00:00,68.0,n/e,2828.0
2018-11-09 07:00:00,63.0,n/e,2786.0
2018-11-09 08:00:00,334.0,n/e,2755.0
2018-11-09 09:00:00,1255.0,n/e,2754.0
2018-11-09 10:00:00,2516.0,n/e,2877.0
2018-11-09 11:00:00,3512.0,n/e,3185.0
2018-11-09 12:00:00,3945.0,n/e,3573.0
2018-11-09 13:00:00,4097.0,n/e,4164.0
2018-11-09 14:00:00,4058.0,n/e,4292.0
2018-11-09 15:00:00,3825.0,n/e,4298.0
2018-11-09 16:00:00,3445.0,n/e,4321.0
2018-11-09 17:00:00,2911.0,n/e,4228.0
2018-11-09 18:00:00,2180.0,n/e,4071.0
2018-11-09 19:00:00,1256.0,n/e,3975.0
2018-11-09 20:00:00,578.0,n/e,3911.0
2018-11-09 21:00:00,309.0,n/e,3917.0
2018-11-09 22:00:00,201.0,n/e,3931.0
2018-11-09 23:00:00,158.0,n/e,3721.0
2018-12-09 00:00:00,250.0,n/e,3916.0
2018-12-09 01:00:00,239.0,n/e,3770.0
2018-12-09 02:00:00,138.0,n/e,3444.0
2018-12-09 03:00:00,107.0,n/e,3081.0
2018-12-09 04:00:00,99.0,n/e,2726.0
2018-12-09 05:00:00,101.0,n/e,2404.0
2018-12-09 06:00:00,89.0,n/e,2123.0
2018-12-09 07:00:00,92.0,n/e,1876.0
2018-12-09 08:00:00,381.0,n/e,1636.0
2018-12-09 09:00:00,1374.0,n/e,1468.0
2018-12-09 10:00:00,2700.0,n/e,1391.0
2018-12-09 11:00:00,3885.0,n/e,1327.0
2018-12-09 12:00:00,4483.0,n/e,1232.0
2018-12-09 13:00:00,4698.0,n/e,1183.0
2018-12-09 14:00:00,4656.0,n/e,1220.0
2018-12-09 15:00:00,4460.0,n/e,1308.0
2018-12-09 16:00:00,4095.0,n/e,1466.0
2018-12-09 17:00:00,3547.0,n/e,1652.0
2018-12-09 18:00:00,2682.0,n/e,1866.0
2018-12-09 19:00:00,1559.0,n/e,2221.0
2018-12-09 20:00:00,702.0,n/e,2355.0
2018-12-09 21:00:00,416.0,n/e,2458.0
2018-12-09 22:00:00,365.0,n/e,2667.0
2018-12-09 23:00:00,302.0,n/e,2617.0
2018-09-13 00:00:00,313.0,n/e,2396.0
2018-09-13 01:00:00,289.0,n/e,2473.0
2018-09-13 02:00:00,166.0,n/e,2584.0
2018-09-13 03:00:00,157.0,n/e,2697.0
2018-09-13 04:00:00,154.0,n/e,2826.0
2018-09-13 05:00:00,148.0,n/e,2852.0
2018-09-13 06:00:00,145.0,n/e,2868.0
2018-09-13 07:00:00,140.0,n/e,2912.0
2018-09-13 08:00:00,415.0,n/e,2682.0
2018-09-13 09:00:00,1334.0,n/e,2382.0
2018-09-13 10:00:00,2573.0,n/e,2139.0
2018-09-13 11:00:00,3843.0,n/e,2110.0
2018-09-13 12:00:00,4618.0,n/e,2160.0
2018-09-13 13:00:00,4895.0,n/e,2314.0
2018-09-13 14:00:00,4789.0,n/e,2470.0
2018-09-13 15:00:00,4455.0,n/e,2680.0
2018-09-13 16:00:00,3946.0,n/e,2947.0
2018-09-13 17:00:00,3268.0,n/e,3294.0
2018-09-13 18:00:00,2441.0,n/e,3707.0
2018-09-13 19:00:00,1434.0,n/e,4101.0
2018-09-13 20:00:00,686.0,n/e,4382.0
2018-09-13 21:00:00,362.0,n/e,4650.0
2018-09-13 22:00:00,326.0,n/e,4941.0
2018-09-13 23:00:00,269.0,n/e,4953.0
2018-09-14 00:00:00,183.0,n/e,4521.0
2018-09-14 01:00:00,147.0,n/e,4503.0
2018-09-14 02:00:00,83.0,n/e,4270.0
2018-09-14 03:00:00,44.0,n/e,3987.0
2018-09-14 04:00:00,44.0,n/e,3723.0
2018-09-14 05:00:00,45.0,n/e,3499.0
2018-09-14 06:00:00,49.0,n/e,3274.0
2018-09-14 07:00:00,59.0,n/e,3084.0
2018-09-14 08:00:00,330.0,n/e,2743.0
2018-09-14 09:00:00,1133.0,n/e,2304.0
2018-09-14 10:00:00,2171.0,n/e,1947.0
2018-09-14 11:00:00,3083.0,n/e,1756.0
2018-09-14 12:00:00,3619.0,n/e,1681.0
2018-09-14 13:00:00,3771.0,n/e,1698.0
2018-09-14 14:00:00,3683.0,n/e,1815.0
2018-09-14 15:00:00,3416.0,n/e,2017.0
2018-09-14 16:00:00,2986.0,n/e,2308.0
2018-09-14 17:00:00,2305.0,n/e,2804.0
2018-09-14 18:00:00,1510.0,n/e,3450.0
2018-09-14 19:00:00,742.0,n/e,4149.0
2018-09-14 20:00:00,277.0,n/e,4618.0
2018-09-14 21:00:00,155.0,n/e,4976.0
2018-09-14 22:00:00,109.0,n/e,5234.0
2018-09-14 23:00:00,83.0,n/e,5182.0
2018-09-15 00:00:00,81.0,n/e,5026.0
2018-09-15 01:00:00,65.0,n/e,4763.0
2018-09-15 02:00:00,37.0,n/e,4439.0
2018-09-15 03:00:00,27.0,n/e,4137.0
2018-09-15 04:00:00,24.0,n/e,3855.0
2018-09-15 05:00:00,32.0,n/e,3710.0
2018-09-15 06:00:00,32.0,n/e,3588.0
2018-09-15 07:00:00,35.0,n/e,3453.0
2018-09-15 08:00:00,232.0,n/e,3011.0
2018-09-15 09:00:00,947.0,n/e,2445.0
2018-09-15 10:00:00,1933.0,n/e,1943.0
2018-09-15 11:00:00,2837.0,n/e,1679.0
2018-09-15 12:00:00,3345.0,n/e,1497.0
2018-09-15 13:00:00,3524.0,n/e,1439.0
2018-09-15 14:00:00,3502.0,n/e,1553.0
2018-09-15 15:00:00,3333.0,n/e,1724.0
2018-09-15 16:00:00,3012.0,n/e,1942.0
2018-09-15 17:00:00,2501.0,n/e,2134.0
2018-09-15 18:00:00,1781.0,n/e,2321.0
2018-09-15 19:00:00,971.0,n/e,2505.0
2018-09-15 20:00:00,439.0,n/e,2637.0
2018-09-15 21:00:00,207.0,n/e,2762.0
2018-09-15 22:00:00,114.0,n/e,2866.0
2018-09-15 23:00:00,93.0,n/e,2747.0
2018-09-16 00:00:00,65.0,n/e,2575.0
2018-09-16 01:00:00,61.0,n/e,2471.0
2018-09-16 02:00:00,92.0,n/e,2301.0
2018-09-16 03:00:00,87.0,n/e,2124.0
2018-09-16 04:00:00,83.0,n/e,1943.0
2018-09-16 05:00:00,87.0,n/e,1787.0
2018-09-16 06:00:00,88.0,n/e,1611.0
2018-09-16 07:00:00,93.0,n/e,1477.0
2018-09-16 08:00:00,314.0,n/e,1346.0
2018-09-16 09:00:00,1219.0,n/e,1181.0
2018-09-16 10:00:00,2412.0,n/e,1144.0
2018-09-16 11:00:00,3536.0,n/e,1195.0
2018-09-16 12:00:00,4186.0,n/e,1233.0
2018-09-16 13:00:00,4458.0,n/e,1306.0
2018-09-16 14:00:00,4450.0,n/e,1385.0
2018-09-16 15:00:00,4217.0,n/e,1443.0
2018-09-16 16:00:00,3808.0,n/e,1548.0
2018-09-16 17:00:00,3231.0,n/e,1759.0
2018-09-16 18:00:00,2471.0,n/e,2076.0
2018-09-16 19:00:00,1374.0,n/e,2479.0
2018-09-16 20:00:00,443.0,n/e,2725.0
2018-09-16 21:00:00,339.0,n/e,2974.0
2018-09-16 22:00:00,133.0,n/e,3302.0
2018-09-16 23:00:00,112.0,n/e,3193.0
2018-09-17 00:00:00,181.0,n/e,3031.0
2018-09-17 01:00:00,149.0,n/e,2911.0
2018-09-17 02:00:00,113.0,n/e,2981.0
2018-09-17 03:00:00,78.0,n/e,3118.0
2018-09-17 04:00:00,53.0,n/e,3341.0
2018-09-17 05:00:00,48.0,n/e,3500.0
2018-09-17 06:00:00,46.0,n/e,3630.0
2018-09-17 07:00:00,62.0,n/e,3747.0
2018-09-17 08:00:00,334.0,n/e,3673.0
2018-09-17 09:00:00,1206.0,n/e,3516.0
2018-09-17 10:00:00,2535.0,n/e,3426.0
2018-09-17 11:00:00,3674.0,n/e,3585.0
2018-09-17 12:00:00,4172.0,n/e,3844.0
2018-09-17 13:00:00,4312.0,n/e,4196.0
2018-09-17 14:00:00,4210.0,n/e,4177.0
2018-09-17 15:00:00,3904.0,n/e,3891.0
2018-09-17 16:00:00,3500.0,n/e,3648.0
2018-09-17 17:00:00,2892.0,n/e,3525.0
2018-09-17 18:00:00,2038.0,n/e,3401.0
2018-09-17 19:00:00,1043.0,n/e,3325.0
2018-09-17 20:00:00,418.0,n/e,3232.0
2018-09-17 21:00:00,207.0,n/e,3200.0
2018-09-17 22:00:00,171.0,n/e,3280.0
2018-09-17 23:00:00,126.0,n/e,3060.0
2018-09-18 00:00:00,139.0,n/e,3108.0
2018-09-18 01:00:00,110.0,n/e,2867.0
2018-09-18 02:00:00,58.0,n/e,2530.0
2018-09-18 03:00:00,76.0,n/e,2160.0
2018-09-18 04:00:00,57.0,n/e,1817.0
2018-09-18 05:00:00,51.0,n/e,1555.0
2018-09-18 06:00:00,55.0,n/e,1337.0
2018-09-18 07:00:00,51.0,n/e,1157.0
2018-09-18 08:00:00,226.0,n/e,1022.0
2018-09-18 09:00:00,1010.0,n/e,894.0
2018-09-18 10:00:00,2152.0,n/e,793.0
2018-09-18 11:00:00,3378.0,n/e,738.0
2018-09-18 12:00:00,4136.0,n/e,710.0
2018-09-18 13:00:00,4338.0,n/e,742.0
2018-09-18 14:00:00,4162.0,n/e,972.0
2018-09-18 15:00:00,3799.0,n/e,1211.0
2018-09-18 16:00:00,3317.0,n/e,1484.0
2018-09-18 17:00:00,2698.0,n/e,1436.0
2018-09-18 18:00:00,1944.0,n/e,1350.0
2018-09-18 19:00:00,1079.0,n/e,1308.0
2018-09-18 20:00:00,532.0,n/e,1257.0
2018-09-18 21:00:00,315.0,n/e,1183.0
2018-09-18 22:00:00,289.0,n/e,1142.0
2018-09-18 23:00:00,208.0,n/e,1009.0
2018-09-19 00:00:00,128.0,n/e,957.0
2018-09-19 01:00:00,109.0,n/e,821.0
2018-09-19 02:00:00,109.0,n/e,716.0
2018-09-19 03:00:00,84.0,n/e,665.0
2018-09-19 04:00:00,67.0,n/e,643.0
2018-09-19 05:00:00,60.0,n/e,609.0
2018-09-19 06:00:00,60.0,n/e,630.0
2018-09-19 07:00:00,74.0,n/e,631.0
2018-09-19 08:00:00,336.0,n/e,585.0
2018-09-19 09:00:00,1314.0,n/e,493.0
2018-09-19 10:00:00,2695.0,n/e,405.0
2018-09-19 11:00:00,3943.0,n/e,452.0
2018-09-19 12:00:00,4557.0,n/e,494.0
2018-09-19 13:00:00,4751.0,n/e,529.0
2018-09-19 14:00:00,4659.0,n/e,658.0
2018-09-19 15:00:00,4382.0,n/e,813.0
2018-09-19 16:00:00,3948.0,n/e,1006.0
2018-09-19 17:00:00,3372.0,n/e,1194.0
2018-09-19 18:00:00,2489.0,n/e,1386.0
2018-09-19 19:00:00,1354.0,n/e,1719.0
2018-09-19 20:00:00,513.0,n/e,1836.0
2018-09-19 21:00:00,244.0,n/e,1896.0
2018-09-19 22:00:00,199.0,n/e,2024.0
2018-09-19 23:00:00,154.0,n/e,1932.0
2018-09-20 00:00:00,67.0,n/e,1886.0
2018-09-20 01:00:00,59.0,n/e,1801.0
2018-09-20 02:00:00,50.0,n/e,1657.0
2018-09-20 03:00:00,50.0,n/e,1488.0
2018-09-20 04:00:00,46.0,n/e,1381.0
2018-09-20 05:00:00,46.0,n/e,1307.0
2018-09-20 06:00:00,42.0,n/e,1276.0
2018-09-20 07:00:00,85.0,n/e,1292.0
2018-09-20 08:00:00,345.0,n/e,1288.0
2018-09-20 09:00:00,1267.0,n/e,1261.0
2018-09-20 10:00:00,2777.0,n/e,1269.0
2018-09-20 11:00:00,4055.0,n/e,1389.0
2018-09-20 12:00:00,4683.0,n/e,1624.0
2018-09-20 13:00:00,4868.0,n/e,1952.0
2018-09-20 14:00:00,4782.0,n/e,2306.0
2018-09-20 15:00:00,4509.0,n/e,2493.0
2018-09-20 16:00:00,4103.0,n/e,2656.0
2018-09-20 17:00:00,3435.0,n/e,2802.0
2018-09-20 18:00:00,2430.0,n/e,2969.0
2018-09-20 19:00:00,1310.0,n/e,3128.0
2018-09-20 20:00:00,587.0,n/e,3131.0
2018-09-20 21:00:00,303.0,n/e,3225.0
2018-09-20 22:00:00,239.0,n/e,3406.0
2018-09-20 23:00:00,164.0,n/e,3286.0
2018-09-21 00:00:00,179.0,n/e,3413.0
2018-09-21 01:00:00,159.0,n/e,3269.0
2018-09-21 02:00:00,124.0,n/e,2998.0
2018-09-21 03:00:00,99.0,n/e,2745.0
2018-09-21 04:00:00,74.0,n/e,2561.0
2018-09-21 05:00:00,92.0,n/e,2391.0
2018-09-21 06:00:00,105.0,n/e,2248.0
2018-09-21 07:00:00,106.0,n/e,2136.0
2018-09-21 08:00:00,380.0,n/e,1788.0
2018-09-21 09:00:00,1373.0,n/e,1381.0
2018-09-21 10:00:00,3001.0,n/e,1137.0
2018-09-21 11:00:00,4354.0,n/e,1048.0
2018-09-21 12:00:00,4953.0,n/e,983.0
2018-09-21 13:00:00,5144.0,n/e,997.0
2018-09-21 14:00:00,5083.0,n/e,1191.0
2018-09-21 15:00:00,4876.0,n/e,1425.0
2018-09-21 16:00:00,4494.0,n/e,1704.0
2018-09-21 17:00:00,3850.0,n/e,2055.0
2018-09-21 18:00:00,2823.0,n/e,2497.0
2018-09-21 19:00:00,1545.0,n/e,3011.0
2018-09-21 20:00:00,701.0,n/e,3052.0
2018-09-21 21:00:00,369.0,n/e,2964.0
2018-09-21 22:00:00,355.0,n/e,2898.0
2018-09-21 23:00:00,280.0,n/e,2758.0
2018-09-22 00:00:00,187.0,n/e,2505.0
2018-09-22 01:00:00,155.0,n/e,2400.0
2018-09-22 02:00:00,102.0,n/e,2218.0
2018-09-22 03:00:00,69.0,n/e,2004.0
2018-09-22 04:00:00,46.0,n/e,1828.0
2018-09-22 05:00:00,52.0,n/e,1672.0
2018-09-22 06:00:00,62.0,n/e,1533.0
2018-09-22 07:00:00,64.0,n/e,1434.0
2018-09-22 08:00:00,314.0,n/e,1304.0
2018-09-22 09:00:00,1349.0,n/e,1132.0
2018-09-22 10:00:00,2881.0,n/e,1025.0
2018-09-22 11:00:00,4159.0,n/e,1120.0
2018-09-22 12:00:00,4785.0,n/e,1312.0
2018-09-22 13:00:00,4994.0,n/e,1533.0
2018-09-22 14:00:00,4995.0,n/e,1745.0
2018-09-22 15:00:00,4796.0,n/e,1897.0
2018-09-22 16:00:00,4386.0,n/e,2035.0
2018-09-22 17:00:00,3706.0,n/e,2207.0
2018-09-22 18:00:00,2711.0,n/e,2440.0
2018-09-22 19:00:00,1481.0,n/e,2722.0
2018-09-22 20:00:00,702.0,n/e,2974.0
2018-09-22 21:00:00,403.0,n/e,3166.0
2018-09-22 22:00:00,371.0,n/e,3297.0
2018-09-22 23:00:00,305.0,n/e,3268.0
2018-09-23 00:00:00,165.0,n/e,2586.0
2018-09-23 01:00:00,212.0,n/e,2544.0
2018-09-23 02:00:00,140.0,n/e,2404.0
2018-09-23 03:00:00,113.0,n/e,2153.0
2018-09-23 04:00:00,37.0,n/e,1977.0
2018-09-23 05:00:00,37.0,n/e,1809.0
2018-09-23 06:00:00,41.0,n/e,1636.0
2018-09-23 07:00:00,60.0,n/e,1482.0
2018-09-23 08:00:00,331.0,n/e,1307.0
2018-09-23 09:00:00,1392.0,n/e,1149.0
2018-09-23 10:00:00,2986.0,n/e,1019.0
2018-09-23 11:00:00,4343.0,n/e,1061.0
2018-09-23 12:00:00,4955.0,n/e,1234.0
2018-09-23 13:00:00,5180.0,n/e,1419.0
2018-09-23 14:00:00,5200.0,n/e,1730.0
2018-09-23 15:00:00,5038.0,n/e,2181.0
2018-09-23 16:00:00,4673.0,n/e,2725.0
2018-09-23 17:00:00,4029.0,n/e,3448.0
2018-09-23 18:00:00,3008.0,n/e,4333.0
2018-09-23 19:00:00,1588.0,n/e,5327.0
2018-09-23 20:00:00,739.0,n/e,5905.0
2018-09-23 21:00:00,426.0,n/e,6368.0
2018-09-23 22:00:00,463.0,n/e,6762.0
2018-09-23 23:00:00,353.0,n/e,6971.0
2018-09-24 00:00:00,243.0,n/e,7033.0
2018-09-24 01:00:00,195.0,n/e,7338.0
2018-09-24 02:00:00,138.0,n/e,7446.0
2018-09-24 03:00:00,100.0,n/e,7453.0
2018-09-24 04:00:00,50.0,n/e,7374.0
2018-09-24 05:00:00,45.0,n/e,7368.0
2018-09-24 06:00:00,56.0,n/e,7446.0
2018-09-24 07:00:00,66.0,n/e,7592.0
2018-09-24 08:00:00,318.0,n/e,7701.0
2018-09-24 09:00:00,1295.0,n/e,7731.0
2018-09-24 10:00:00,3009.0,n/e,7641.0
2018-09-24 11:00:00,4412.0,n/e,7471.0
2018-09-24 12:00:00,5008.0,n/e,7258.0
2018-09-24 13:00:00,5260.0,n/e,7137.0
2018-09-24 14:00:00,5267.0,n/e,7262.0
2018-09-24 15:00:00,5114.0,n/e,7425.0
2018-09-24 16:00:00,4757.0,n/e,7693.0
2018-09-24 17:00:00,4120.0,n/e,8236.0
2018-09-24 18:00:00,3096.0,n/e,8653.0
2018-09-24 19:00:00,1668.0,n/e,9025.0
2018-09-24 20:00:00,797.0,n/e,9225.0
2018-09-24 21:00:00,436.0,n/e,9360.0
2018-09-24 22:00:00,505.0,n/e,9402.0
2018-09-24 23:00:00,409.0,n/e,9301.0
2018-09-25 00:00:00,277.0,n/e,9510.0
2018-09-25 01:00:00,176.0,n/e,9294.0
2018-09-25 02:00:00,129.0,n/e,8932.0
2018-09-25 03:00:00,90.0,n/e,8527.0
2018-09-25 04:00:00,47.0,n/e,8136.0
2018-09-25 05:00:00,49.0,n/e,7787.0
2018-09-25 06:00:00,45.0,n/e,7479.0
2018-09-25 07:00:00,49.0,n/e,7149.0
2018-09-25 08:00:00,264.0,n/e,6756.0
2018-09-25 09:00:00,1193.0,n/e,6351.0
2018-09-25 10:00:00,2789.0,n/e,5985.0
2018-09-25 11:00:00,4107.0,n/e,5717.0
2018-09-25 12:00:00,4639.0,n/e,5350.0
2018-09-25 13:00:00,4843.0,n/e,5084.0
2018-09-25 14:00:00,4858.0,n/e,5122.0
2018-09-25 15:00:00,4698.0,n/e,5227.0
2018-09-25 16:00:00,4373.0,n/e,5445.0
2018-09-25 17:00:00,3812.0,n/e,6040.0
2018-09-25 18:00:00,2875.0,n/e,6674.0
2018-09-25 19:00:00,1532.0,n/e,7366.0
2018-09-25 20:00:00,744.0,n/e,7677.0
2018-09-25 21:00:00,462.0,n/e,7989.0
2018-09-25 22:00:00,441.0,n/e,8278.0
2018-09-25 23:00:00,368.0,n/e,8093.0
2018-09-26 00:00:00,233.0,n/e,7495.0
2018-09-26 01:00:00,183.0,n/e,7766.0
2018-09-26 02:00:00,129.0,n/e,7613.0
2018-09-26 03:00:00,79.0,n/e,7415.0
2018-09-26 04:00:00,45.0,n/e,7059.0
2018-09-26 05:00:00,37.0,n/e,6813.0
2018-09-26 06:00:00,32.0,n/e,6529.0
2018-09-26 07:00:00,65.0,n/e,6369.0
2018-09-26 08:00:00,291.0,n/e,6365.0
2018-09-26 09:00:00,1042.0,n/e,6441.0
2018-09-26 10:00:00,2394.0,n/e,6575.0
2018-09-26 11:00:00,3624.0,n/e,6655.0
2018-09-26 12:00:00,4150.0,n/e,6738.0
2018-09-26 13:00:00,4348.0,n/e,6725.0
2018-09-26 14:00:00,4350.0,n/e,6666.0
2018-09-26 15:00:00,4163.0,n/e,6514.0
2018-09-26 16:00:00,3804.0,n/e,6425.0
2018-09-26 17:00:00,3243.0,n/e,6407.0
2018-09-26 18:00:00,2326.0,n/e,6399.0
2018-09-26 19:00:00,1297.0,n/e,6203.0
2018-09-26 20:00:00,532.0,n/e,6091.0
