"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"13.10.2016 15:00 - 13.10.2016 16:00","1647","n/e","n/e","n/e","n/e","n/e","2865","n/e","n/e"
"13.10.2016 16:00 - 13.10.2016 17:00","1529","n/e","n/e","n/e","n/e","n/e","3405","n/e","n/e"
"13.10.2016 17:00 - 13.10.2016 18:00","1315","n/e","n/e","n/e","n/e","n/e","3627","n/e","n/e"
"13.10.2016 18:00 - 13.10.2016 19:00","787","n/e","n/e","n/e","n/e","n/e","3671","n/e","n/e"
"13.10.2016 19:00 - 13.10.2016 20:00","259","n/e","n/e","n/e","n/e","n/e","3760","n/e","n/e"
"13.10.2016 20:00 - 13.10.2016 21:00","133","n/e","n/e","n/e","n/e","n/e","3775","n/e","n/e"
"13.10.2016 21:00 - 13.10.2016 22:00","79","n/e","n/e","n/e","n/e","n/e","3979","n/e","n/e"
"13.10.2016 22:00 - 13.10.2016 23:00","20","n/e","n/e","n/e","n/e","n/e","4139","n/e","n/e"
"13.10.2016 23:00 - 14.10.2016 00:00","17","n/e","n/e","n/e","n/e","n/e","4295","n/e","n/e"
"14.10.2016 00:00 - 14.10.2016 01:00","13","n/e","n/e","n/e","n/e","n/e","4528","n/e","n/e"
"14.10.2016 01:00 - 14.10.2016 02:00","10","n/e","n/e","n/e","n/e","n/e","4719","n/e","n/e"
"14.10.2016 02:00 - 14.10.2016 03:00","9","n/e","n/e","n/e","n/e","n/e","4858","n/e","n/e"
"14.10.2016 03:00 - 14.10.2016 04:00","9","n/e","n/e","n/e","n/e","n/e","5230","n/e","n/e"
"14.10.2016 04:00 - 14.10.2016 05:00","9","n/e","n/e","n/e","n/e","n/e","5627","n/e","n/e"
"14.10.2016 05:00 - 14.10.2016 06:00","9","n/e","n/e","n/e","n/e","n/e","5942","n/e","n/e"
"14.10.2016 06:00 - 14.10.2016 07:00","9","n/e","n/e","n/e","n/e","n/e","6157","n/e","n/e"
"14.10.2016 07:00 - 14.10.2016 08:00","10","n/e","n/e","n/e","n/e","n/e","6181","n/e","n/e"
"14.10.2016 08:00 - 14.10.2016 09:00","104","n/e","n/e","n/e","n/e","n/e","6305","n/e","n/e"
"14.10.2016 09:00 - 14.10.2016 10:00","566","n/e","n/e","n/e","n/e","n/e","6106","n/e","n/e"
"14.10.2016 10:00 - 14.10.2016 11:00","1225","n/e","n/e","n/e","n/e","n/e","5668","n/e","n/e"
"14.10.2016 11:00 - 14.10.2016 12:00","1970","n/e","n/e","n/e","n/e","n/e","5790","n/e","n/e"
"14.10.2016 12:00 - 14.10.2016 13:00","2470","n/e","n/e","n/e","n/e","n/e","5924","n/e","n/e"
"14.10.2016 13:00 - 14.10.2016 14:00","2768","n/e","n/e","n/e","n/e","n/e","6007","n/e","n/e"
"14.10.2016 14:00 - 14.10.2016 15:00","2947","n/e","n/e","n/e","n/e","n/e","6013","n/e","n/e"
"14.10.2016 15:00 - 14.10.2016 16:00","2910","n/e","n/e","n/e","n/e","n/e","5836","n/e","n/e"
"14.10.2016 16:00 - 14.10.2016 17:00","2709","n/e","n/e","n/e","n/e","n/e","5459","n/e","n/e"
"14.10.2016 17:00 - 14.10.2016 18:00","2290","n/e","n/e","n/e","n/e","n/e","5356","n/e","n/e"
"14.10.2016 18:00 - 14.10.2016 19:00","1523","n/e","n/e","n/e","n/e","n/e","5184","n/e","n/e"
"14.10.2016 19:00 - 14.10.2016 20:00","780","n/e","n/e","n/e","n/e","n/e","4644","n/e","n/e"
"14.10.2016 20:00 - 14.10.2016 21:00","404","n/e","n/e","n/e","n/e","n/e","4397","n/e","n/e"
"14.10.2016 21:00 - 14.10.2016 22:00","218","n/e","n/e","n/e","n/e","n/e","4874","n/e","n/e"
"14.10.2016 22:00 - 14.10.2016 23:00","128","n/e","n/e","n/e","n/e","n/e","5179","n/e","n/e"
"14.10.2016 23:00 - 15.10.2016 00:00","92","n/e","n/e","n/e","n/e","n/e","5066","n/e","n/e"
"15.10.2016 00:00 - 15.10.2016 01:00","76","n/e","n/e","n/e","n/e","n/e","5017","n/e","n/e"
"15.10.2016 01:00 - 15.10.2016 02:00","63","n/e","n/e","n/e","n/e","n/e","4788","n/e","n/e"
"15.10.2016 02:00 - 15.10.2016 03:00","52","n/e","n/e","n/e","n/e","n/e","4657","n/e","n/e"
"15.10.2016 03:00 - 15.10.2016 04:00","55","n/e","n/e","n/e","n/e","n/e","4833","n/e","n/e"
"15.10.2016 04:00 - 15.10.2016 05:00","18","n/e","n/e","n/e","n/e","n/e","4912","n/e","n/e"
"15.10.2016 05:00 - 15.10.2016 06:00","18","n/e","n/e","n/e","n/e","n/e","4969","n/e","n/e"
"15.10.2016 06:00 - 15.10.2016 07:00","12","n/e","n/e","n/e","n/e","n/e","5252","n/e","n/e"
"15.10.2016 07:00 - 15.10.2016 08:00","12","n/e","n/e","n/e","n/e","n/e","5336","n/e","n/e"
"15.10.2016 08:00 - 15.10.2016 09:00","162","n/e","n/e","n/e","n/e","n/e","5223","n/e","n/e"
"15.10.2016 09:00 - 15.10.2016 10:00","1051","n/e","n/e","n/e","n/e","n/e","5206","n/e","n/e"
"15.10.2016 10:00 - 15.10.2016 11:00","2337","n/e","n/e","n/e","n/e","n/e","4750","n/e","n/e"
"15.10.2016 11:00 - 15.10.2016 12:00","3881","n/e","n/e","n/e","n/e","n/e","4500","n/e","n/e"
"15.10.2016 12:00 - 15.10.2016 13:00","4513","n/e","n/e","n/e","n/e","n/e","4540","n/e","n/e"
"15.10.2016 13:00 - 15.10.2016 14:00","4847","n/e","n/e","n/e","n/e","n/e","4618","n/e","n/e"
"15.10.2016 14:00 - 15.10.2016 15:00","4828","n/e","n/e","n/e","n/e","n/e","4347","n/e","n/e"
"15.10.2016 15:00 - 15.10.2016 16:00","4679","n/e","n/e","n/e","n/e","n/e","4473","n/e","n/e"
"15.10.2016 16:00 - 15.10.2016 17:00","4321","n/e","n/e","n/e","n/e","n/e","5011","n/e","n/e"
"15.10.2016 17:00 - 15.10.2016 18:00","3561","n/e","n/e","n/e","n/e","n/e","5679","n/e","n/e"
"15.10.2016 18:00 - 15.10.2016 19:00","2434","n/e","n/e","n/e","n/e","n/e","5919","n/e","n/e"
"15.10.2016 19:00 - 15.10.2016 20:00","1077","n/e","n/e","n/e","n/e","n/e","5834","n/e","n/e"
"15.10.2016 20:00 - 15.10.2016 21:00","526","n/e","n/e","n/e","n/e","n/e","6088","n/e","n/e"
"15.10.2016 21:00 - 15.10.2016 22:00","370","n/e","n/e","n/e","n/e","n/e","6028","n/e","n/e"
"15.10.2016 22:00 - 15.10.2016 23:00","325","n/e","n/e","n/e","n/e","n/e","6182","n/e","n/e"
"15.10.2016 23:00 - 16.10.2016 00:00","243","n/e","n/e","n/e","n/e","n/e","5957","n/e","n/e"
"16.10.2016 00:00 - 16.10.2016 01:00","191","n/e","n/e","n/e","n/e","n/e","5865","n/e","n/e"
"16.10.2016 01:00 - 16.10.2016 02:00","124","n/e","n/e","n/e","n/e","n/e","5911","n/e","n/e"
"16.10.2016 02:00 - 16.10.2016 03:00","149","n/e","n/e","n/e","n/e","n/e","5565","n/e","n/e"
"16.10.2016 03:00 - 16.10.2016 04:00","29","n/e","n/e","n/e","n/e","n/e","5323","n/e","n/e"
"16.10.2016 04:00 - 16.10.2016 05:00","15","n/e","n/e","n/e","n/e","n/e","5115","n/e","n/e"
"16.10.2016 05:00 - 16.10.2016 06:00","8","n/e","n/e","n/e","n/e","n/e","4847","n/e","n/e"
"16.10.2016 06:00 - 16.10.2016 07:00","8","n/e","n/e","n/e","n/e","n/e","4520","n/e","n/e"
"16.10.2016 07:00 - 16.10.2016 08:00","9","n/e","n/e","n/e","n/e","n/e","4297","n/e","n/e"
"16.10.2016 08:00 - 16.10.2016 09:00","115","n/e","n/e","n/e","n/e","n/e","4214","n/e","n/e"
"16.10.2016 09:00 - 16.10.2016 10:00","671","n/e","n/e","n/e","n/e","n/e","4290","n/e","n/e"
"16.10.2016 10:00 - 16.10.2016 11:00","1537","n/e","n/e","n/e","n/e","n/e","3991","n/e","n/e"
"16.10.2016 11:00 - 16.10.2016 12:00","2448","n/e","n/e","n/e","n/e","n/e","3588","n/e","n/e"
"16.10.2016 12:00 - 16.10.2016 13:00","2934","n/e","n/e","n/e","n/e","n/e","3653","n/e","n/e"
"16.10.2016 13:00 - 16.10.2016 14:00","3355","n/e","n/e","n/e","n/e","n/e","3999","n/e","n/e"
"16.10.2016 14:00 - 16.10.2016 15:00","3349","n/e","n/e","n/e","n/e","n/e","4179","n/e","n/e"
"16.10.2016 15:00 - 16.10.2016 16:00","3126","n/e","n/e","n/e","n/e","n/e","3917","n/e","n/e"
"16.10.2016 16:00 - 16.10.2016 17:00","2902","n/e","n/e","n/e","n/e","n/e","3432","n/e","n/e"
"16.10.2016 17:00 - 16.10.2016 18:00","2440","n/e","n/e","n/e","n/e","n/e","2897","n/e","n/e"
"16.10.2016 18:00 - 16.10.2016 19:00","1374","n/e","n/e","n/e","n/e","n/e","2462","n/e","n/e"
"16.10.2016 19:00 - 16.10.2016 20:00","617","n/e","n/e","n/e","n/e","n/e","2113","n/e","n/e"
"16.10.2016 20:00 - 16.10.2016 21:00","243","n/e","n/e","n/e","n/e","n/e","2023","n/e","n/e"
"16.10.2016 21:00 - 16.10.2016 22:00","85","n/e","n/e","n/e","n/e","n/e","2029","n/e","n/e"
"16.10.2016 22:00 - 16.10.2016 23:00","112","n/e","n/e","n/e","n/e","n/e","1923","n/e","n/e"
"16.10.2016 23:00 - 17.10.2016 00:00","70","n/e","n/e","n/e","n/e","n/e","1904","n/e","n/e"
"17.10.2016 00:00 - 17.10.2016 01:00","39","n/e","n/e","n/e","n/e","n/e","1758","n/e","n/e"
"17.10.2016 01:00 - 17.10.2016 02:00","34","n/e","n/e","n/e","n/e","n/e","1630","n/e","n/e"
"17.10.2016 02:00 - 17.10.2016 03:00","9","n/e","n/e","n/e","n/e","n/e","1576","n/e","n/e"
"17.10.2016 03:00 - 17.10.2016 04:00","9","n/e","n/e","n/e","n/e","n/e","1522","n/e","n/e"
"17.10.2016 04:00 - 17.10.2016 05:00","11","n/e","n/e","n/e","n/e","n/e","1481","n/e","n/e"
"17.10.2016 05:00 - 17.10.2016 06:00","11","n/e","n/e","n/e","n/e","n/e","1402","n/e","n/e"
"17.10.2016 06:00 - 17.10.2016 07:00","10","n/e","n/e","n/e","n/e","n/e","1214","n/e","n/e"
"17.10.2016 07:00 - 17.10.2016 08:00","11","n/e","n/e","n/e","n/e","n/e","927","n/e","n/e"
"17.10.2016 08:00 - 17.10.2016 09:00","86","n/e","n/e","n/e","n/e","n/e","707","n/e","n/e"
"17.10.2016 09:00 - 17.10.2016 10:00","473","n/e","n/e","n/e","n/e","n/e","698","n/e","n/e"
"17.10.2016 10:00 - 17.10.2016 11:00","1138","n/e","n/e","n/e","n/e","n/e","573","n/e","n/e"
"17.10.2016 11:00 - 17.10.2016 12:00","1841","n/e","n/e","n/e","n/e","n/e","492","n/e","n/e"
"17.10.2016 12:00 - 17.10.2016 13:00","2385","n/e","n/e","n/e","n/e","n/e","472","n/e","n/e"
"17.10.2016 13:00 - 17.10.2016 14:00","2631","n/e","n/e","n/e","n/e","n/e","419","n/e","n/e"
"17.10.2016 14:00 - 17.10.2016 15:00","2684","n/e","n/e","n/e","n/e","n/e","477","n/e","n/e"
"17.10.2016 15:00 - 17.10.2016 16:00","2418","n/e","n/e","n/e","n/e","n/e","505","n/e","n/e"
"17.10.2016 16:00 - 17.10.2016 17:00","2022","n/e","n/e","n/e","n/e","n/e","432","n/e","n/e"
"17.10.2016 17:00 - 17.10.2016 18:00","1456","n/e","n/e","n/e","n/e","n/e","460","n/e","n/e"
"17.10.2016 18:00 - 17.10.2016 19:00","834","n/e","n/e","n/e","n/e","n/e","468","n/e","n/e"
"17.10.2016 19:00 - 17.10.2016 20:00","385","n/e","n/e","n/e","n/e","n/e","569","n/e","n/e"
"17.10.2016 20:00 - 17.10.2016 21:00","121","n/e","n/e","n/e","n/e","n/e","734","n/e","n/e"
"17.10.2016 21:00 - 17.10.2016 22:00","105","n/e","n/e","n/e","n/e","n/e","837","n/e","n/e"
"17.10.2016 22:00 - 17.10.2016 23:00","61","n/e","n/e","n/e","n/e","n/e","1001","n/e","n/e"
"17.10.2016 23:00 - 18.10.2016 00:00","72","n/e","n/e","n/e","n/e","n/e","1083","n/e","n/e"
"18.10.2016 00:00 - 18.10.2016 01:00","32","n/e","n/e","n/e","n/e","n/e","1268","n/e","n/e"
"18.10.2016 01:00 - 18.10.2016 02:00","17","n/e","n/e","n/e","n/e","n/e","1414","n/e","n/e"
"18.10.2016 02:00 - 18.10.2016 03:00","12","n/e","n/e","n/e","n/e","n/e","1661","n/e","n/e"
"18.10.2016 03:00 - 18.10.2016 04:00","11","n/e","n/e","n/e","n/e","n/e","1964","n/e","n/e"
"18.10.2016 04:00 - 18.10.2016 05:00","14","n/e","n/e","n/e","n/e","n/e","2329","n/e","n/e"
"18.10.2016 05:00 - 18.10.2016 06:00","11","n/e","n/e","n/e","n/e","n/e","2577","n/e","n/e"
"18.10.2016 06:00 - 18.10.2016 07:00","11","n/e","n/e","n/e","n/e","n/e","2627","n/e","n/e"
"18.10.2016 07:00 - 18.10.2016 08:00","4","n/e","n/e","n/e","n/e","n/e","2718","n/e","n/e"
"18.10.2016 08:00 - 18.10.2016 09:00","59","n/e","n/e","n/e","n/e","n/e","2603","n/e","n/e"
"18.10.2016 09:00 - 18.10.2016 10:00","421","n/e","n/e","n/e","n/e","n/e","2543","n/e","n/e"
"18.10.2016 10:00 - 18.10.2016 11:00","956","n/e","n/e","n/e","n/e","n/e","2325","n/e","n/e"
"18.10.2016 11:00 - 18.10.2016 12:00","1569","n/e","n/e","n/e","n/e","n/e","2175","n/e","n/e"
"18.10.2016 12:00 - 18.10.2016 13:00","2000","n/e","n/e","n/e","n/e","n/e","1961","n/e","n/e"
"18.10.2016 13:00 - 18.10.2016 14:00","2047","n/e","n/e","n/e","n/e","n/e","1855","n/e","n/e"
"18.10.2016 14:00 - 18.10.2016 15:00","1960","n/e","n/e","n/e","n/e","n/e","1791","n/e","n/e"
"18.10.2016 15:00 - 18.10.2016 16:00","1740","n/e","n/e","n/e","n/e","n/e","1744","n/e","n/e"
"18.10.2016 16:00 - 18.10.2016 17:00","1400","n/e","n/e","n/e","n/e","n/e","1744","n/e","n/e"
"18.10.2016 17:00 - 18.10.2016 18:00","922","n/e","n/e","n/e","n/e","n/e","1867","n/e","n/e"
"18.10.2016 18:00 - 18.10.2016 19:00","472","n/e","n/e","n/e","n/e","n/e","2059","n/e","n/e"
"18.10.2016 19:00 - 18.10.2016 20:00","124","n/e","n/e","n/e","n/e","n/e","2335","n/e","n/e"
"18.10.2016 20:00 - 18.10.2016 21:00","61","n/e","n/e","n/e","n/e","n/e","2583","n/e","n/e"
"18.10.2016 21:00 - 18.10.2016 22:00","20","n/e","n/e","n/e","n/e","n/e","2609","n/e","n/e"
"18.10.2016 22:00 - 18.10.2016 23:00","27","n/e","n/e","n/e","n/e","n/e","2729","n/e","n/e"
"18.10.2016 23:00 - 19.10.2016 00:00","10","n/e","n/e","n/e","n/e","n/e","2744","n/e","n/e"
"19.10.2016 00:00 - 19.10.2016 01:00","9","n/e","n/e","n/e","n/e","n/e","2845","n/e","n/e"
"19.10.2016 01:00 - 19.10.2016 02:00","11","n/e","n/e","n/e","n/e","n/e","2910","n/e","n/e"
"19.10.2016 02:00 - 19.10.2016 03:00","12","n/e","n/e","n/e","n/e","n/e","2958","n/e","n/e"
"19.10.2016 03:00 - 19.10.2016 04:00","13","n/e","n/e","n/e","n/e","n/e","2994","n/e","n/e"
"19.10.2016 04:00 - 19.10.2016 05:00","11","n/e","n/e","n/e","n/e","n/e","3115","n/e","n/e"
"19.10.2016 05:00 - 19.10.2016 06:00","12","n/e","n/e","n/e","n/e","n/e","3199","n/e","n/e"
"19.10.2016 06:00 - 19.10.2016 07:00","14","n/e","n/e","n/e","n/e","n/e","3106","n/e","n/e"
"19.10.2016 07:00 - 19.10.2016 08:00","12","n/e","n/e","n/e","n/e","n/e","2975","n/e","n/e"
"19.10.2016 08:00 - 19.10.2016 09:00","68","n/e","n/e","n/e","n/e","n/e","3025","n/e","n/e"
"19.10.2016 09:00 - 19.10.2016 10:00","418","n/e","n/e","n/e","n/e","n/e","2936","n/e","n/e"
"19.10.2016 10:00 - 19.10.2016 11:00","928","n/e","n/e","n/e","n/e","n/e","2628","n/e","n/e"
"19.10.2016 11:00 - 19.10.2016 12:00","1522","n/e","n/e","n/e","n/e","n/e","2502","n/e","n/e"
"19.10.2016 12:00 - 19.10.2016 13:00","1957","n/e","n/e","n/e","n/e","n/e","2345","n/e","n/e"
"19.10.2016 13:00 - 19.10.2016 14:00","2041","n/e","n/e","n/e","n/e","n/e","2012","n/e","n/e"
"19.10.2016 14:00 - 19.10.2016 15:00","1971","n/e","n/e","n/e","n/e","n/e","1686","n/e","n/e"
"19.10.2016 15:00 - 19.10.2016 16:00","1754","n/e","n/e","n/e","n/e","n/e","1538","n/e","n/e"
"19.10.2016 16:00 - 19.10.2016 17:00","1516","n/e","n/e","n/e","n/e","n/e","1593","n/e","n/e"
"19.10.2016 17:00 - 19.10.2016 18:00","1075","n/e","n/e","n/e","n/e","n/e","1794","n/e","n/e"
"19.10.2016 18:00 - 19.10.2016 19:00","529","n/e","n/e","n/e","n/e","n/e","2083","n/e","n/e"
"19.10.2016 19:00 - 19.10.2016 20:00","146","n/e","n/e","n/e","n/e","n/e","2356","n/e","n/e"
"19.10.2016 20:00 - 19.10.2016 21:00","37","n/e","n/e","n/e","n/e","n/e","2582","n/e","n/e"
"19.10.2016 21:00 - 19.10.2016 22:00","18","n/e","n/e","n/e","n/e","n/e","2719","n/e","n/e"
"19.10.2016 22:00 - 19.10.2016 23:00","20","n/e","n/e","n/e","n/e","n/e","2899","n/e","n/e"
"19.10.2016 23:00 - 20.10.2016 00:00","16","n/e","n/e","n/e","n/e","n/e","3086","n/e","n/e"
"20.10.2016 00:00 - 20.10.2016 01:00","10","n/e","n/e","n/e","n/e","n/e","3197","n/e","n/e"
"20.10.2016 01:00 - 20.10.2016 02:00","10","n/e","n/e","n/e","n/e","n/e","3263","n/e","n/e"
"20.10.2016 02:00 - 20.10.2016 03:00","9","n/e","n/e","n/e","n/e","n/e","3388","n/e","n/e"
"20.10.2016 03:00 - 20.10.2016 04:00","9","n/e","n/e","n/e","n/e","n/e","3688","n/e","n/e"
"20.10.2016 04:00 - 20.10.2016 05:00","10","n/e","n/e","n/e","n/e","n/e","3568","n/e","n/e"
"20.10.2016 05:00 - 20.10.2016 06:00","9","n/e","n/e","n/e","n/e","n/e","3432","n/e","n/e"
"20.10.2016 06:00 - 20.10.2016 07:00","9","n/e","n/e","n/e","n/e","n/e","3416","n/e","n/e"
"20.10.2016 07:00 - 20.10.2016 08:00","9","n/e","n/e","n/e","n/e","n/e","3437","n/e","n/e"
"20.10.2016 08:00 - 20.10.2016 09:00","66","n/e","n/e","n/e","n/e","n/e","3480","n/e","n/e"
"20.10.2016 09:00 - 20.10.2016 10:00","413","n/e","n/e","n/e","n/e","n/e","3406","n/e","n/e"
"20.10.2016 10:00 - 20.10.2016 11:00","938","n/e","n/e","n/e","n/e","n/e","3188","n/e","n/e"
"20.10.2016 11:00 - 20.10.2016 12:00","1415","n/e","n/e","n/e","n/e","n/e","3196","n/e","n/e"
"20.10.2016 12:00 - 20.10.2016 13:00","1851","n/e","n/e","n/e","n/e","n/e","3285","n/e","n/e"
"20.10.2016 13:00 - 20.10.2016 14:00","2032","n/e","n/e","n/e","n/e","n/e","3213","n/e","n/e"
"20.10.2016 14:00 - 20.10.2016 15:00","2116","n/e","n/e","n/e","n/e","n/e","3252","n/e","n/e"
"20.10.2016 15:00 - 20.10.2016 16:00","1936","n/e","n/e","n/e","n/e","n/e","3326","n/e","n/e"
"20.10.2016 16:00 - 20.10.2016 17:00","1703","n/e","n/e","n/e","n/e","n/e","3349","n/e","n/e"
"20.10.2016 17:00 - 20.10.2016 18:00","1256","n/e","n/e","n/e","n/e","n/e","3700","n/e","n/e"
"20.10.2016 18:00 - 20.10.2016 19:00","760","n/e","n/e","n/e","n/e","n/e","4105","n/e","n/e"
"20.10.2016 19:00 - 20.10.2016 20:00","289","n/e","n/e","n/e","n/e","n/e","4345","n/e","n/e"
"20.10.2016 20:00 - 20.10.2016 21:00","175","n/e","n/e","n/e","n/e","n/e","4493","n/e","n/e"
"20.10.2016 21:00 - 20.10.2016 22:00","80","n/e","n/e","n/e","n/e","n/e","4669","n/e","n/e"
"20.10.2016 22:00 - 20.10.2016 23:00","68","n/e","n/e","n/e","n/e","n/e","4851","n/e","n/e"
"20.10.2016 23:00 - 21.10.2016 00:00","16","n/e","n/e","n/e","n/e","n/e","5139","n/e","n/e"
"21.10.2016 00:00 - 21.10.2016 01:00","5","n/e","n/e","n/e","n/e","n/e","5284","n/e","n/e"
"21.10.2016 01:00 - 21.10.2016 02:00","2","n/e","n/e","n/e","n/e","n/e","5055","n/e","n/e"
"21.10.2016 02:00 - 21.10.2016 03:00","1","n/e","n/e","n/e","n/e","n/e","4708","n/e","n/e"
"21.10.2016 03:00 - 21.10.2016 04:00","2","n/e","n/e","n/e","n/e","n/e","4393","n/e","n/e"
"21.10.2016 04:00 - 21.10.2016 05:00","3","n/e","n/e","n/e","n/e","n/e","4303","n/e","n/e"
"21.10.2016 05:00 - 21.10.2016 06:00","0","n/e","n/e","n/e","n/e","n/e","4225","n/e","n/e"
"21.10.2016 06:00 - 21.10.2016 07:00","0","n/e","n/e","n/e","n/e","n/e","3929","n/e","n/e"
"21.10.2016 07:00 - 21.10.2016 08:00","5","n/e","n/e","n/e","n/e","n/e","3360","n/e","n/e"
"21.10.2016 08:00 - 21.10.2016 09:00","71","n/e","n/e","n/e","n/e","n/e","2817","n/e","n/e"
"21.10.2016 09:00 - 21.10.2016 10:00","529","n/e","n/e","n/e","n/e","n/e","2538","n/e","n/e"
"21.10.2016 10:00 - 21.10.2016 11:00","1202","n/e","n/e","n/e","n/e","n/e","2180","n/e","n/e"
"21.10.2016 11:00 - 21.10.2016 12:00","1825","n/e","n/e","n/e","n/e","n/e","1787","n/e","n/e"
"21.10.2016 12:00 - 21.10.2016 13:00","2129","n/e","n/e","n/e","n/e","n/e","1575","n/e","n/e"
"21.10.2016 13:00 - 21.10.2016 14:00","2143","n/e","n/e","n/e","n/e","n/e","1436","n/e","n/e"
"21.10.2016 14:00 - 21.10.2016 15:00","1961","n/e","n/e","n/e","n/e","n/e","1419","n/e","n/e"
"21.10.2016 15:00 - 21.10.2016 16:00","1870","n/e","n/e","n/e","n/e","n/e","1439","n/e","n/e"
"21.10.2016 16:00 - 21.10.2016 17:00","1516","n/e","n/e","n/e","n/e","n/e","1607","n/e","n/e"
"21.10.2016 17:00 - 21.10.2016 18:00","1023","n/e","n/e","n/e","n/e","n/e","1725","n/e","n/e"
"21.10.2016 18:00 - 21.10.2016 19:00","502","n/e","n/e","n/e","n/e","n/e","1686","n/e","n/e"
"21.10.2016 19:00 - 21.10.2016 20:00","134","n/e","n/e","n/e","n/e","n/e","1749","n/e","n/e"
"21.10.2016 20:00 - 21.10.2016 21:00","13","n/e","n/e","n/e","n/e","n/e","1957","n/e","n/e"
"21.10.2016 21:00 - 21.10.2016 22:00","11","n/e","n/e","n/e","n/e","n/e","1922","n/e","n/e"
"21.10.2016 22:00 - 21.10.2016 23:00","14","n/e","n/e","n/e","n/e","n/e","1949","n/e","n/e"
"21.10.2016 23:00 - 22.10.2016 00:00","10","n/e","n/e","n/e","n/e","n/e","2234","n/e","n/e"
"22.10.2016 00:00 - 22.10.2016 01:00","7","n/e","n/e","n/e","n/e","n/e","2458","n/e","n/e"
"22.10.2016 01:00 - 22.10.2016 02:00","5","n/e","n/e","n/e","n/e","n/e","2702","n/e","n/e"
"22.10.2016 02:00 - 22.10.2016 03:00","28","n/e","n/e","n/e","n/e","n/e","2832","n/e","n/e"
"22.10.2016 03:00 - 22.10.2016 04:00","17","n/e","n/e","n/e","n/e","n/e","2655","n/e","n/e"
"22.10.2016 04:00 - 22.10.2016 05:00","14","n/e","n/e","n/e","n/e","n/e","2666","n/e","n/e"
"22.10.2016 05:00 - 22.10.2016 06:00","1","n/e","n/e","n/e","n/e","n/e","2529","n/e","n/e"
"22.10.2016 06:00 - 22.10.2016 07:00","1","n/e","n/e","n/e","n/e","n/e","2377","n/e","n/e"
"22.10.2016 07:00 - 22.10.2016 08:00","5","n/e","n/e","n/e","n/e","n/e","2344","n/e","n/e"
"22.10.2016 08:00 - 22.10.2016 09:00","48","n/e","n/e","n/e","n/e","n/e","2232","n/e","n/e"
"22.10.2016 09:00 - 22.10.2016 10:00","301","n/e","n/e","n/e","n/e","n/e","2199","n/e","n/e"
"22.10.2016 10:00 - 22.10.2016 11:00","672","n/e","n/e","n/e","n/e","n/e","2237","n/e","n/e"
"22.10.2016 11:00 - 22.10.2016 12:00","971","n/e","n/e","n/e","n/e","n/e","2497","n/e","n/e"
"22.10.2016 12:00 - 22.10.2016 13:00","1213","n/e","n/e","n/e","n/e","n/e","2886","n/e","n/e"
"22.10.2016 13:00 - 22.10.2016 14:00","1325","n/e","n/e","n/e","n/e","n/e","3103","n/e","n/e"
"22.10.2016 14:00 - 22.10.2016 15:00","1307","n/e","n/e","n/e","n/e","n/e","3488","n/e","n/e"
"22.10.2016 15:00 - 22.10.2016 16:00","1191","n/e","n/e","n/e","n/e","n/e","3868","n/e","n/e"
"22.10.2016 16:00 - 22.10.2016 17:00","990","n/e","n/e","n/e","n/e","n/e","3914","n/e","n/e"
"22.10.2016 17:00 - 22.10.2016 18:00","764","n/e","n/e","n/e","n/e","n/e","4105","n/e","n/e"
"22.10.2016 18:00 - 22.10.2016 19:00","382","n/e","n/e","n/e","n/e","n/e","4222","n/e","n/e"
"22.10.2016 19:00 - 22.10.2016 20:00","64","n/e","n/e","n/e","n/e","n/e","4647","n/e","n/e"
"22.10.2016 20:00 - 22.10.2016 21:00","0","n/e","n/e","n/e","n/e","n/e","5137","n/e","n/e"
"22.10.2016 21:00 - 22.10.2016 22:00","16","n/e","n/e","n/e","n/e","n/e","5924","n/e","n/e"
"22.10.2016 22:00 - 22.10.2016 23:00","3","n/e","n/e","n/e","n/e","n/e","6628","n/e","n/e"
"22.10.2016 23:00 - 23.10.2016 00:00","3","n/e","n/e","n/e","n/e","n/e","7304","n/e","n/e"
"23.10.2016 00:00 - 23.10.2016 01:00","3","n/e","n/e","n/e","n/e","n/e","8233","n/e","n/e"
"23.10.2016 01:00 - 23.10.2016 02:00","0","n/e","n/e","n/e","n/e","n/e","9003","n/e","n/e"
"23.10.2016 02:00 - 23.10.2016 03:00","5","n/e","n/e","n/e","n/e","n/e","9690","n/e","n/e"
"23.10.2016 03:00 - 23.10.2016 04:00","7","n/e","n/e","n/e","n/e","n/e","9869","n/e","n/e"
"23.10.2016 04:00 - 23.10.2016 05:00","9","n/e","n/e","n/e","n/e","n/e","10087","n/e","n/e"
"23.10.2016 05:00 - 23.10.2016 06:00","10","n/e","n/e","n/e","n/e","n/e","10091","n/e","n/e"
"23.10.2016 06:00 - 23.10.2016 07:00","7","n/e","n/e","n/e","n/e","n/e","10132","n/e","n/e"
