"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"10.01.2018 11:00 - 10.01.2018 12:00","1197","n/e","n/e","n/e","n/e","n/e","9426","n/e","n/e"
"10.01.2018 12:00 - 10.01.2018 13:00","1629","n/e","n/e","n/e","n/e","n/e","10971","n/e","n/e"
"10.01.2018 13:00 - 10.01.2018 14:00","1898","n/e","n/e","n/e","n/e","n/e","11989","n/e","n/e"
"10.01.2018 14:00 - 10.01.2018 15:00","1776","n/e","n/e","n/e","n/e","n/e","13130","n/e","n/e"
"10.01.2018 15:00 - 10.01.2018 16:00","1350","n/e","n/e","n/e","n/e","n/e","14192","n/e","n/e"
"10.01.2018 16:00 - 10.01.2018 17:00","817","n/e","n/e","n/e","n/e","n/e","14306","n/e","n/e"
"10.01.2018 17:00 - 10.01.2018 18:00","327","n/e","n/e","n/e","n/e","n/e","13931","n/e","n/e"
"10.01.2018 18:00 - 10.01.2018 19:00","63","n/e","n/e","n/e","n/e","n/e","13394","n/e","n/e"
"10.01.2018 19:00 - 10.01.2018 20:00","46","n/e","n/e","n/e","n/e","n/e","13234","n/e","n/e"
"10.01.2018 20:00 - 10.01.2018 21:00","4","n/e","n/e","n/e","n/e","n/e","13421","n/e","n/e"
"10.01.2018 21:00 - 10.01.2018 22:00","9","n/e","n/e","n/e","n/e","n/e","13893","n/e","n/e"
"10.01.2018 22:00 - 10.01.2018 23:00","10","n/e","n/e","n/e","n/e","n/e","14267","n/e","n/e"
"10.01.2018 23:00 - 11.01.2018 00:00","11","n/e","n/e","n/e","n/e","n/e","14256","n/e","n/e"
"11.01.2018 00:00 - 11.01.2018 01:00","12","n/e","n/e","n/e","n/e","n/e","13945","n/e","n/e"
"11.01.2018 01:00 - 11.01.2018 02:00","13","n/e","n/e","n/e","n/e","n/e","13537","n/e","n/e"
"11.01.2018 02:00 - 11.01.2018 03:00","12","n/e","n/e","n/e","n/e","n/e","13530","n/e","n/e"
"11.01.2018 03:00 - 11.01.2018 04:00","14","n/e","n/e","n/e","n/e","n/e","12963","n/e","n/e"
"11.01.2018 04:00 - 11.01.2018 05:00","15","n/e","n/e","n/e","n/e","n/e","12339","n/e","n/e"
"11.01.2018 05:00 - 11.01.2018 06:00","13","n/e","n/e","n/e","n/e","n/e","12230","n/e","n/e"
"11.01.2018 06:00 - 11.01.2018 07:00","12","n/e","n/e","n/e","n/e","n/e","12225","n/e","n/e"
"11.01.2018 07:00 - 11.01.2018 08:00","22","n/e","n/e","n/e","n/e","n/e","11211","n/e","n/e"
"11.01.2018 08:00 - 11.01.2018 09:00","106","n/e","n/e","n/e","n/e","n/e","10842","n/e","n/e"
"11.01.2018 09:00 - 11.01.2018 10:00","531","n/e","n/e","n/e","n/e","n/e","11097","n/e","n/e"
"11.01.2018 10:00 - 11.01.2018 11:00","1233","n/e","n/e","n/e","n/e","n/e","10926","n/e","n/e"
"11.01.2018 11:00 - 11.01.2018 12:00","1948","n/e","n/e","n/e","n/e","n/e","11028","n/e","n/e"
"11.01.2018 12:00 - 11.01.2018 13:00","2575","n/e","n/e","n/e","n/e","n/e","11772","n/e","n/e"
"11.01.2018 13:00 - 11.01.2018 14:00","2715","n/e","n/e","n/e","n/e","n/e","12620","n/e","n/e"
"11.01.2018 14:00 - 11.01.2018 15:00","2543","n/e","n/e","n/e","n/e","n/e","13051","n/e","n/e"
"11.01.2018 15:00 - 11.01.2018 16:00","2044","n/e","n/e","n/e","n/e","n/e","13102","n/e","n/e"
"11.01.2018 16:00 - 11.01.2018 17:00","1259","n/e","n/e","n/e","n/e","n/e","12588","n/e","n/e"
"11.01.2018 17:00 - 11.01.2018 18:00","565","n/e","n/e","n/e","n/e","n/e","11598","n/e","n/e"
"11.01.2018 18:00 - 11.01.2018 19:00","185","n/e","n/e","n/e","n/e","n/e","10681","n/e","n/e"
"11.01.2018 19:00 - 11.01.2018 20:00","115","n/e","n/e","n/e","n/e","n/e","10544","n/e","n/e"
"11.01.2018 20:00 - 11.01.2018 21:00","22","n/e","n/e","n/e","n/e","n/e","10484","n/e","n/e"
"11.01.2018 21:00 - 11.01.2018 22:00","17","n/e","n/e","n/e","n/e","n/e","10271","n/e","n/e"
"11.01.2018 22:00 - 11.01.2018 23:00","17","n/e","n/e","n/e","n/e","n/e","9572","n/e","n/e"
"11.01.2018 23:00 - 12.01.2018 00:00","19","n/e","n/e","n/e","n/e","n/e","8892","n/e","n/e"
"12.01.2018 00:00 - 12.01.2018 01:00","11","n/e","n/e","n/e","n/e","n/e","8608","n/e","n/e"
"12.01.2018 01:00 - 12.01.2018 02:00","11","n/e","n/e","n/e","n/e","n/e","8275","n/e","n/e"
"12.01.2018 02:00 - 12.01.2018 03:00","12","n/e","n/e","n/e","n/e","n/e","7987","n/e","n/e"
"12.01.2018 03:00 - 12.01.2018 04:00","12","n/e","n/e","n/e","n/e","n/e","7756","n/e","n/e"
"12.01.2018 04:00 - 12.01.2018 05:00","11","n/e","n/e","n/e","n/e","n/e","7524","n/e","n/e"
"12.01.2018 05:00 - 12.01.2018 06:00","10","n/e","n/e","n/e","n/e","n/e","7105","n/e","n/e"
"12.01.2018 06:00 - 12.01.2018 07:00","10","n/e","n/e","n/e","n/e","n/e","6623","n/e","n/e"
"12.01.2018 07:00 - 12.01.2018 08:00","14","n/e","n/e","n/e","n/e","n/e","6125","n/e","n/e"
"12.01.2018 08:00 - 12.01.2018 09:00","129","n/e","n/e","n/e","n/e","n/e","5830","n/e","n/e"
"12.01.2018 09:00 - 12.01.2018 10:00","683","n/e","n/e","n/e","n/e","n/e","5486","n/e","n/e"
"12.01.2018 10:00 - 12.01.2018 11:00","1690","n/e","n/e","n/e","n/e","n/e","4960","n/e","n/e"
"12.01.2018 11:00 - 12.01.2018 12:00","2519","n/e","n/e","n/e","n/e","n/e","4320","n/e","n/e"
"12.01.2018 12:00 - 12.01.2018 13:00","3128","n/e","n/e","n/e","n/e","n/e","4664","n/e","n/e"
"12.01.2018 13:00 - 12.01.2018 14:00","3214","n/e","n/e","n/e","n/e","n/e","5402","n/e","n/e"
"12.01.2018 14:00 - 12.01.2018 15:00","3001","n/e","n/e","n/e","n/e","n/e","5573","n/e","n/e"
"12.01.2018 15:00 - 12.01.2018 16:00","2521","n/e","n/e","n/e","n/e","n/e","5323","n/e","n/e"
"12.01.2018 16:00 - 12.01.2018 17:00","1691","n/e","n/e","n/e","n/e","n/e","5145","n/e","n/e"
"12.01.2018 17:00 - 12.01.2018 18:00","691","n/e","n/e","n/e","n/e","n/e","4890","n/e","n/e"
"12.01.2018 18:00 - 12.01.2018 19:00","137","n/e","n/e","n/e","n/e","n/e","4926","n/e","n/e"
"12.01.2018 19:00 - 12.01.2018 20:00","15","n/e","n/e","n/e","n/e","n/e","5148","n/e","n/e"
"12.01.2018 20:00 - 12.01.2018 21:00","15","n/e","n/e","n/e","n/e","n/e","4989","n/e","n/e"
"12.01.2018 21:00 - 12.01.2018 22:00","10","n/e","n/e","n/e","n/e","n/e","4520","n/e","n/e"
"12.01.2018 22:00 - 12.01.2018 23:00","10","n/e","n/e","n/e","n/e","n/e","4196","n/e","n/e"
"12.01.2018 23:00 - 13.01.2018 00:00","10","n/e","n/e","n/e","n/e","n/e","4136","n/e","n/e"
"13.01.2018 00:00 - 13.01.2018 01:00","9","n/e","n/e","n/e","n/e","n/e","4397","n/e","n/e"
"13.01.2018 01:00 - 13.01.2018 02:00","10","n/e","n/e","n/e","n/e","n/e","4678","n/e","n/e"
"13.01.2018 02:00 - 13.01.2018 03:00","10","n/e","n/e","n/e","n/e","n/e","4552","n/e","n/e"
"13.01.2018 03:00 - 13.01.2018 04:00","11","n/e","n/e","n/e","n/e","n/e","4501","n/e","n/e"
"13.01.2018 04:00 - 13.01.2018 05:00","11","n/e","n/e","n/e","n/e","n/e","4491","n/e","n/e"
"13.01.2018 05:00 - 13.01.2018 06:00","11","n/e","n/e","n/e","n/e","n/e","3904","n/e","n/e"
"13.01.2018 06:00 - 13.01.2018 07:00","10","n/e","n/e","n/e","n/e","n/e","3464","n/e","n/e"
"13.01.2018 07:00 - 13.01.2018 08:00","12","n/e","n/e","n/e","n/e","n/e","3439","n/e","n/e"
"13.01.2018 08:00 - 13.01.2018 09:00","69","n/e","n/e","n/e","n/e","n/e","3366","n/e","n/e"
"13.01.2018 09:00 - 13.01.2018 10:00","319","n/e","n/e","n/e","n/e","n/e","3794","n/e","n/e"
"13.01.2018 10:00 - 13.01.2018 11:00","683","n/e","n/e","n/e","n/e","n/e","3951","n/e","n/e"
"13.01.2018 11:00 - 13.01.2018 12:00","938","n/e","n/e","n/e","n/e","n/e","3971","n/e","n/e"
"13.01.2018 12:00 - 13.01.2018 13:00","1045","n/e","n/e","n/e","n/e","n/e","4178","n/e","n/e"
"13.01.2018 13:00 - 13.01.2018 14:00","1070","n/e","n/e","n/e","n/e","n/e","4409","n/e","n/e"
"13.01.2018 14:00 - 13.01.2018 15:00","892","n/e","n/e","n/e","n/e","n/e","4933","n/e","n/e"
"13.01.2018 15:00 - 13.01.2018 16:00","710","n/e","n/e","n/e","n/e","n/e","5229","n/e","n/e"
"13.01.2018 16:00 - 13.01.2018 17:00","566","n/e","n/e","n/e","n/e","n/e","5553","n/e","n/e"
"13.01.2018 17:00 - 13.01.2018 18:00","269","n/e","n/e","n/e","n/e","n/e","6065","n/e","n/e"
"13.01.2018 18:00 - 13.01.2018 19:00","47","n/e","n/e","n/e","n/e","n/e","5632","n/e","n/e"
"13.01.2018 19:00 - 13.01.2018 20:00","19","n/e","n/e","n/e","n/e","n/e","5157","n/e","n/e"
"13.01.2018 20:00 - 13.01.2018 21:00","14","n/e","n/e","n/e","n/e","n/e","5452","n/e","n/e"
"13.01.2018 21:00 - 13.01.2018 22:00","10","n/e","n/e","n/e","n/e","n/e","5826","n/e","n/e"
"13.01.2018 22:00 - 13.01.2018 23:00","10","n/e","n/e","n/e","n/e","n/e","5740","n/e","n/e"
"13.01.2018 23:00 - 14.01.2018 00:00","12","n/e","n/e","n/e","n/e","n/e","5797","n/e","n/e"
"14.01.2018 00:00 - 14.01.2018 01:00","12","n/e","n/e","n/e","n/e","n/e","6027","n/e","n/e"
"14.01.2018 01:00 - 14.01.2018 02:00","12","n/e","n/e","n/e","n/e","n/e","5905","n/e","n/e"
"14.01.2018 02:00 - 14.01.2018 03:00","12","n/e","n/e","n/e","n/e","n/e","5745","n/e","n/e"
"14.01.2018 03:00 - 14.01.2018 04:00","10","n/e","n/e","n/e","n/e","n/e","5506","n/e","n/e"
"14.01.2018 04:00 - 14.01.2018 05:00","10","n/e","n/e","n/e","n/e","n/e","5512","n/e","n/e"
"14.01.2018 05:00 - 14.01.2018 06:00","10","n/e","n/e","n/e","n/e","n/e","5349","n/e","n/e"
"14.01.2018 06:00 - 14.01.2018 07:00","11","n/e","n/e","n/e","n/e","n/e","4994","n/e","n/e"
"14.01.2018 07:00 - 14.01.2018 08:00","14","n/e","n/e","n/e","n/e","n/e","4461","n/e","n/e"
"14.01.2018 08:00 - 14.01.2018 09:00","74","n/e","n/e","n/e","n/e","n/e","4139","n/e","n/e"
"14.01.2018 09:00 - 14.01.2018 10:00","359","n/e","n/e","n/e","n/e","n/e","3702","n/e","n/e"
"14.01.2018 10:00 - 14.01.2018 11:00","791","n/e","n/e","n/e","n/e","n/e","3218","n/e","n/e"
"14.01.2018 11:00 - 14.01.2018 12:00","1196","n/e","n/e","n/e","n/e","n/e","2906","n/e","n/e"
"14.01.2018 12:00 - 14.01.2018 13:00","1272","n/e","n/e","n/e","n/e","n/e","2958","n/e","n/e"
"14.01.2018 13:00 - 14.01.2018 14:00","1402","n/e","n/e","n/e","n/e","n/e","2947","n/e","n/e"
"14.01.2018 14:00 - 14.01.2018 15:00","1305","n/e","n/e","n/e","n/e","n/e","2636","n/e","n/e"
"14.01.2018 15:00 - 14.01.2018 16:00","1124","n/e","n/e","n/e","n/e","n/e","2332","n/e","n/e"
"14.01.2018 16:00 - 14.01.2018 17:00","755","n/e","n/e","n/e","n/e","n/e","2116","n/e","n/e"
"14.01.2018 17:00 - 14.01.2018 18:00","324","n/e","n/e","n/e","n/e","n/e","1882","n/e","n/e"
"14.01.2018 18:00 - 14.01.2018 19:00","111","n/e","n/e","n/e","n/e","n/e","1926","n/e","n/e"
"14.01.2018 19:00 - 14.01.2018 20:00","61","n/e","n/e","n/e","n/e","n/e","2234","n/e","n/e"
"14.01.2018 20:00 - 14.01.2018 21:00","15","n/e","n/e","n/e","n/e","n/e","2497","n/e","n/e"
"14.01.2018 21:00 - 14.01.2018 22:00","13","n/e","n/e","n/e","n/e","n/e","2730","n/e","n/e"
"14.01.2018 22:00 - 14.01.2018 23:00","13","n/e","n/e","n/e","n/e","n/e","2790","n/e","n/e"
"14.01.2018 23:00 - 15.01.2018 00:00","13","n/e","n/e","n/e","n/e","n/e","2969","n/e","n/e"
"15.01.2018 00:00 - 15.01.2018 01:00","12","n/e","n/e","n/e","n/e","n/e","3045","n/e","n/e"
"15.01.2018 01:00 - 15.01.2018 02:00","13","n/e","n/e","n/e","n/e","n/e","3108","n/e","n/e"
"15.01.2018 02:00 - 15.01.2018 03:00","14","n/e","n/e","n/e","n/e","n/e","3172","n/e","n/e"
"15.01.2018 03:00 - 15.01.2018 04:00","15","n/e","n/e","n/e","n/e","n/e","3162","n/e","n/e"
"15.01.2018 04:00 - 15.01.2018 05:00","12","n/e","n/e","n/e","n/e","n/e","3475","n/e","n/e"
"15.01.2018 05:00 - 15.01.2018 06:00","13","n/e","n/e","n/e","n/e","n/e","3676","n/e","n/e"
"15.01.2018 06:00 - 15.01.2018 07:00","17","n/e","n/e","n/e","n/e","n/e","3655","n/e","n/e"
"15.01.2018 07:00 - 15.01.2018 08:00","34","n/e","n/e","n/e","n/e","n/e","3827","n/e","n/e"
"15.01.2018 08:00 - 15.01.2018 09:00","130","n/e","n/e","n/e","n/e","n/e","3899","n/e","n/e"
"15.01.2018 09:00 - 15.01.2018 10:00","676","n/e","n/e","n/e","n/e","n/e","4080","n/e","n/e"
"15.01.2018 10:00 - 15.01.2018 11:00","1715","n/e","n/e","n/e","n/e","n/e","3928","n/e","n/e"
"15.01.2018 11:00 - 15.01.2018 12:00","2646","n/e","n/e","n/e","n/e","n/e","3889","n/e","n/e"
"15.01.2018 12:00 - 15.01.2018 13:00","3378","n/e","n/e","n/e","n/e","n/e","4134","n/e","n/e"
"15.01.2018 13:00 - 15.01.2018 14:00","3542","n/e","n/e","n/e","n/e","n/e","4517","n/e","n/e"
"15.01.2018 14:00 - 15.01.2018 15:00","3323","n/e","n/e","n/e","n/e","n/e","5147","n/e","n/e"
"15.01.2018 15:00 - 15.01.2018 16:00","2914","n/e","n/e","n/e","n/e","n/e","5696","n/e","n/e"
"15.01.2018 16:00 - 15.01.2018 17:00","2296","n/e","n/e","n/e","n/e","n/e","5994","n/e","n/e"
"15.01.2018 17:00 - 15.01.2018 18:00","1402","n/e","n/e","n/e","n/e","n/e","6463","n/e","n/e"
"15.01.2018 18:00 - 15.01.2018 19:00","582","n/e","n/e","n/e","n/e","n/e","7332","n/e","n/e"
"15.01.2018 19:00 - 15.01.2018 20:00","204","n/e","n/e","n/e","n/e","n/e","8155","n/e","n/e"
"15.01.2018 20:00 - 15.01.2018 21:00","42","n/e","n/e","n/e","n/e","n/e","9036","n/e","n/e"
"15.01.2018 21:00 - 15.01.2018 22:00","28","n/e","n/e","n/e","n/e","n/e","9412","n/e","n/e"
"15.01.2018 22:00 - 15.01.2018 23:00","36","n/e","n/e","n/e","n/e","n/e","9796","n/e","n/e"
"15.01.2018 23:00 - 16.01.2018 00:00","21","n/e","n/e","n/e","n/e","n/e","10037","n/e","n/e"
"16.01.2018 00:00 - 16.01.2018 01:00","19","n/e","n/e","n/e","n/e","n/e","10064","n/e","n/e"
"16.01.2018 01:00 - 16.01.2018 02:00","20","n/e","n/e","n/e","n/e","n/e","10193","n/e","n/e"
"16.01.2018 02:00 - 16.01.2018 03:00","23","n/e","n/e","n/e","n/e","n/e","10201","n/e","n/e"
"16.01.2018 03:00 - 16.01.2018 04:00","22","n/e","n/e","n/e","n/e","n/e","10123","n/e","n/e"
"16.01.2018 04:00 - 16.01.2018 05:00","15","n/e","n/e","n/e","n/e","n/e","10206","n/e","n/e"
"16.01.2018 05:00 - 16.01.2018 06:00","15","n/e","n/e","n/e","n/e","n/e","10108","n/e","n/e"
"16.01.2018 06:00 - 16.01.2018 07:00","14","n/e","n/e","n/e","n/e","n/e","10139","n/e","n/e"
"16.01.2018 07:00 - 16.01.2018 08:00","18","n/e","n/e","n/e","n/e","n/e","10039","n/e","n/e"
"16.01.2018 08:00 - 16.01.2018 09:00","98","n/e","n/e","n/e","n/e","n/e","9972","n/e","n/e"
"16.01.2018 09:00 - 16.01.2018 10:00","624","n/e","n/e","n/e","n/e","n/e","9732","n/e","n/e"
"16.01.2018 10:00 - 16.01.2018 11:00","1483","n/e","n/e","n/e","n/e","n/e","9416","n/e","n/e"
"16.01.2018 11:00 - 16.01.2018 12:00","2301","n/e","n/e","n/e","n/e","n/e","9233","n/e","n/e"
"16.01.2018 12:00 - 16.01.2018 13:00","3118","n/e","n/e","n/e","n/e","n/e","9152","n/e","n/e"
"16.01.2018 13:00 - 16.01.2018 14:00","3490","n/e","n/e","n/e","n/e","n/e","9196","n/e","n/e"
"16.01.2018 14:00 - 16.01.2018 15:00","3370","n/e","n/e","n/e","n/e","n/e","9613","n/e","n/e"
"16.01.2018 15:00 - 16.01.2018 16:00","3065","n/e","n/e","n/e","n/e","n/e","9964","n/e","n/e"
"16.01.2018 16:00 - 16.01.2018 17:00","2339","n/e","n/e","n/e","n/e","n/e","10232","n/e","n/e"
"16.01.2018 17:00 - 16.01.2018 18:00","1135","n/e","n/e","n/e","n/e","n/e","10363","n/e","n/e"
"16.01.2018 18:00 - 16.01.2018 19:00","451","n/e","n/e","n/e","n/e","n/e","10797","n/e","n/e"
"16.01.2018 19:00 - 16.01.2018 20:00","167","n/e","n/e","n/e","n/e","n/e","11270","n/e","n/e"
"16.01.2018 20:00 - 16.01.2018 21:00","23","n/e","n/e","n/e","n/e","n/e","11577","n/e","n/e"
"16.01.2018 21:00 - 16.01.2018 22:00","34","n/e","n/e","n/e","n/e","n/e","11432","n/e","n/e"
"16.01.2018 22:00 - 16.01.2018 23:00","23","n/e","n/e","n/e","n/e","n/e","11306","n/e","n/e"
"16.01.2018 23:00 - 17.01.2018 00:00","18","n/e","n/e","n/e","n/e","n/e","11533","n/e","n/e"
"17.01.2018 00:00 - 17.01.2018 01:00","14","n/e","n/e","n/e","n/e","n/e","11369","n/e","n/e"
"17.01.2018 01:00 - 17.01.2018 02:00","14","n/e","n/e","n/e","n/e","n/e","11413","n/e","n/e"
"17.01.2018 02:00 - 17.01.2018 03:00","9","n/e","n/e","n/e","n/e","n/e","11110","n/e","n/e"
"17.01.2018 03:00 - 17.01.2018 04:00","11","n/e","n/e","n/e","n/e","n/e","10396","n/e","n/e"
"17.01.2018 04:00 - 17.01.2018 05:00","12","n/e","n/e","n/e","n/e","n/e","10251","n/e","n/e"
"17.01.2018 05:00 - 17.01.2018 06:00","12","n/e","n/e","n/e","n/e","n/e","9966","n/e","n/e"
"17.01.2018 06:00 - 17.01.2018 07:00","11","n/e","n/e","n/e","n/e","n/e","9912","n/e","n/e"
"17.01.2018 07:00 - 17.01.2018 08:00","14","n/e","n/e","n/e","n/e","n/e","9942","n/e","n/e"
"17.01.2018 08:00 - 17.01.2018 09:00","126","n/e","n/e","n/e","n/e","n/e","9581","n/e","n/e"
"17.01.2018 09:00 - 17.01.2018 10:00","635","n/e","n/e","n/e","n/e","n/e","9098","n/e","n/e"
"17.01.2018 10:00 - 17.01.2018 11:00","1559","n/e","n/e","n/e","n/e","n/e","8851","n/e","n/e"
"17.01.2018 11:00 - 17.01.2018 12:00","2430","n/e","n/e","n/e","n/e","n/e","8458","n/e","n/e"
"17.01.2018 12:00 - 17.01.2018 13:00","3209","n/e","n/e","n/e","n/e","n/e","8251","n/e","n/e"
"17.01.2018 13:00 - 17.01.2018 14:00","3608","n/e","n/e","n/e","n/e","n/e","8075","n/e","n/e"
"17.01.2018 14:00 - 17.01.2018 15:00","3617","n/e","n/e","n/e","n/e","n/e","7765","n/e","n/e"
"17.01.2018 15:00 - 17.01.2018 16:00","3239","n/e","n/e","n/e","n/e","n/e","7206","n/e","n/e"
"17.01.2018 16:00 - 17.01.2018 17:00","2600","n/e","n/e","n/e","n/e","n/e","6614","n/e","n/e"
"17.01.2018 17:00 - 17.01.2018 18:00","1431","n/e","n/e","n/e","n/e","n/e","5648","n/e","n/e"
"17.01.2018 18:00 - 17.01.2018 19:00","489","n/e","n/e","n/e","n/e","n/e","5048","n/e","n/e"
"17.01.2018 19:00 - 17.01.2018 20:00","207","n/e","n/e","n/e","n/e","n/e","4934","n/e","n/e"
"17.01.2018 20:00 - 17.01.2018 21:00","31","n/e","n/e","n/e","n/e","n/e","4756","n/e","n/e"
"17.01.2018 21:00 - 17.01.2018 22:00","37","n/e","n/e","n/e","n/e","n/e","4285","n/e","n/e"
"17.01.2018 22:00 - 17.01.2018 23:00","20","n/e","n/e","n/e","n/e","n/e","4044","n/e","n/e"
"17.01.2018 23:00 - 18.01.2018 00:00","18","n/e","n/e","n/e","n/e","n/e","4192","n/e","n/e"
"18.01.2018 00:00 - 18.01.2018 01:00","19","n/e","n/e","n/e","n/e","n/e","4540","n/e","n/e"
"18.01.2018 01:00 - 18.01.2018 02:00","20","n/e","n/e","n/e","n/e","n/e","4824","n/e","n/e"
"18.01.2018 02:00 - 18.01.2018 03:00","22","n/e","n/e","n/e","n/e","n/e","4606","n/e","n/e"
"18.01.2018 03:00 - 18.01.2018 04:00","22","n/e","n/e","n/e","n/e","n/e","4476","n/e","n/e"
"18.01.2018 04:00 - 18.01.2018 05:00","20","n/e","n/e","n/e","n/e","n/e","4647","n/e","n/e"
"18.01.2018 05:00 - 18.01.2018 06:00","20","n/e","n/e","n/e","n/e","n/e","4730","n/e","n/e"
"18.01.2018 06:00 - 18.01.2018 07:00","21","n/e","n/e","n/e","n/e","n/e","4454","n/e","n/e"
"18.01.2018 07:00 - 18.01.2018 08:00","33","n/e","n/e","n/e","n/e","n/e","4075","n/e","n/e"
"18.01.2018 08:00 - 18.01.2018 09:00","132","n/e","n/e","n/e","n/e","n/e","3852","n/e","n/e"
"18.01.2018 09:00 - 18.01.2018 10:00","733","n/e","n/e","n/e","n/e","n/e","3824","n/e","n/e"
"18.01.2018 10:00 - 18.01.2018 11:00","1816","n/e","n/e","n/e","n/e","n/e","3571","n/e","n/e"
"18.01.2018 11:00 - 18.01.2018 12:00","2974","n/e","n/e","n/e","n/e","n/e","3277","n/e","n/e"
"18.01.2018 12:00 - 18.01.2018 13:00","3900","n/e","n/e","n/e","n/e","n/e","2988","n/e","n/e"
"18.01.2018 13:00 - 18.01.2018 14:00","4077","n/e","n/e","n/e","n/e","n/e","2816","n/e","n/e"
"18.01.2018 14:00 - 18.01.2018 15:00","3851","n/e","n/e","n/e","n/e","n/e","2833","n/e","n/e"
"18.01.2018 15:00 - 18.01.2018 16:00","3387","n/e","n/e","n/e","n/e","n/e","2874","n/e","n/e"
"18.01.2018 16:00 - 18.01.2018 17:00","2429","n/e","n/e","n/e","n/e","n/e","2690","n/e","n/e"
"18.01.2018 17:00 - 18.01.2018 18:00","1328","n/e","n/e","n/e","n/e","n/e","2540","n/e","n/e"
"18.01.2018 18:00 - 18.01.2018 19:00","401","n/e","n/e","n/e","n/e","n/e","2688","n/e","n/e"
"18.01.2018 19:00 - 18.01.2018 20:00","57","n/e","n/e","n/e","n/e","n/e","2588","n/e","n/e"
"18.01.2018 20:00 - 18.01.2018 21:00","27","n/e","n/e","n/e","n/e","n/e","2398","n/e","n/e"
"18.01.2018 21:00 - 18.01.2018 22:00","12","n/e","n/e","n/e","n/e","n/e","2387","n/e","n/e"
"18.01.2018 22:00 - 18.01.2018 23:00","10","n/e","n/e","n/e","n/e","n/e","2762","n/e","n/e"
"18.01.2018 23:00 - 19.01.2018 00:00","10","n/e","n/e","n/e","n/e","n/e","2985","n/e","n/e"
"19.01.2018 00:00 - 19.01.2018 01:00","9","n/e","n/e","n/e","n/e","n/e","3291","n/e","n/e"
"19.01.2018 01:00 - 19.01.2018 02:00","9","n/e","n/e","n/e","n/e","n/e","3859","n/e","n/e"
"19.01.2018 02:00 - 19.01.2018 03:00","10","n/e","n/e","n/e","n/e","n/e","4127","n/e","n/e"
"19.01.2018 03:00 - 19.01.2018 04:00","10","n/e","n/e","n/e","n/e","n/e","4063","n/e","n/e"
"19.01.2018 04:00 - 19.01.2018 05:00","12","n/e","n/e","n/e","n/e","n/e","4437","n/e","n/e"
"19.01.2018 05:00 - 19.01.2018 06:00","11","n/e","n/e","n/e","n/e","n/e","4736","n/e","n/e"
"19.01.2018 06:00 - 19.01.2018 07:00","10","n/e","n/e","n/e","n/e","n/e","4892","n/e","n/e"
"19.01.2018 07:00 - 19.01.2018 08:00","20","n/e","n/e","n/e","n/e","n/e","4808","n/e","n/e"
"19.01.2018 08:00 - 19.01.2018 09:00","109","n/e","n/e","n/e","n/e","n/e","4944","n/e","n/e"
"19.01.2018 09:00 - 19.01.2018 10:00","594","n/e","n/e","n/e","n/e","n/e","4624","n/e","n/e"
"19.01.2018 10:00 - 19.01.2018 11:00","1473","n/e","n/e","n/e","n/e","n/e","4389","n/e","n/e"
"19.01.2018 11:00 - 19.01.2018 12:00","2345","n/e","n/e","n/e","n/e","n/e","3965","n/e","n/e"
"19.01.2018 12:00 - 19.01.2018 13:00","3109","n/e","n/e","n/e","n/e","n/e","4303","n/e","n/e"
"19.01.2018 13:00 - 19.01.2018 14:00","3480","n/e","n/e","n/e","n/e","n/e","4719","n/e","n/e"
"19.01.2018 14:00 - 19.01.2018 15:00","3481","n/e","n/e","n/e","n/e","n/e","4931","n/e","n/e"
"19.01.2018 15:00 - 19.01.2018 16:00","3139","n/e","n/e","n/e","n/e","n/e","4905","n/e","n/e"
"19.01.2018 16:00 - 19.01.2018 17:00","2395","n/e","n/e","n/e","n/e","n/e","5150","n/e","n/e"
"19.01.2018 17:00 - 19.01.2018 18:00","1425","n/e","n/e","n/e","n/e","n/e","5180","n/e","n/e"
"19.01.2018 18:00 - 19.01.2018 19:00","532","n/e","n/e","n/e","n/e","n/e","5440","n/e","n/e"
"19.01.2018 19:00 - 19.01.2018 20:00","81","n/e","n/e","n/e","n/e","n/e","6182","n/e","n/e"
"19.01.2018 20:00 - 19.01.2018 21:00","28","n/e","n/e","n/e","n/e","n/e","6594","n/e","n/e"
"19.01.2018 21:00 - 19.01.2018 22:00","20","n/e","n/e","n/e","n/e","n/e","6499","n/e","n/e"
"19.01.2018 22:00 - 19.01.2018 23:00","18","n/e","n/e","n/e","n/e","n/e","6044","n/e","n/e"
"19.01.2018 23:00 - 20.01.2018 00:00","15","n/e","n/e","n/e","n/e","n/e","6238","n/e","n/e"
"20.01.2018 00:00 - 20.01.2018 01:00","17","n/e","n/e","n/e","n/e","n/e","6607","n/e","n/e"
"20.01.2018 01:00 - 20.01.2018 02:00","20","n/e","n/e","n/e","n/e","n/e","6491","n/e","n/e"
