"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"10.01.2015 11:00 - 10.01.2015 12:00","3006","n/e","n/e","n/e","n/e","n/e","3410","n/e","n/e"
"10.01.2015 12:00 - 10.01.2015 13:00","3644","n/e","n/e","n/e","n/e","n/e","2615","n/e","n/e"
"10.01.2015 13:00 - 10.01.2015 14:00","3613","n/e","n/e","n/e","n/e","n/e","2380","n/e","n/e"
"10.01.2015 14:00 - 10.01.2015 15:00","3506","n/e","n/e","n/e","n/e","n/e","2033","n/e","n/e"
"10.01.2015 15:00 - 10.01.2015 16:00","3276","n/e","n/e","n/e","n/e","n/e","2170","n/e","n/e"
"10.01.2015 16:00 - 10.01.2015 17:00","2560","n/e","n/e","n/e","n/e","n/e","2239","n/e","n/e"
"10.01.2015 17:00 - 10.01.2015 18:00","1323","n/e","n/e","n/e","n/e","n/e","2523","n/e","n/e"
"10.01.2015 18:00 - 10.01.2015 19:00","531","n/e","n/e","n/e","n/e","n/e","3437","n/e","n/e"
"10.01.2015 19:00 - 10.01.2015 20:00","61","n/e","n/e","n/e","n/e","n/e","4068","n/e","n/e"
"10.01.2015 20:00 - 10.01.2015 21:00","29","n/e","n/e","n/e","n/e","n/e","4477","n/e","n/e"
"10.01.2015 21:00 - 10.01.2015 22:00","18","n/e","n/e","n/e","n/e","n/e","4782","n/e","n/e"
"10.01.2015 22:00 - 10.01.2015 23:00","12","n/e","n/e","n/e","n/e","n/e","5061","n/e","n/e"
"10.01.2015 23:00 - 11.01.2015 00:00","12","n/e","n/e","n/e","n/e","n/e","5258","n/e","n/e"
"11.01.2015 00:00 - 11.01.2015 01:00","14","n/e","n/e","n/e","n/e","n/e","5576","n/e","n/e"
"11.01.2015 01:00 - 11.01.2015 02:00","10","n/e","n/e","n/e","n/e","n/e","5764","n/e","n/e"
"11.01.2015 02:00 - 11.01.2015 03:00","10","n/e","n/e","n/e","n/e","n/e","5821","n/e","n/e"
"11.01.2015 03:00 - 11.01.2015 04:00","11","n/e","n/e","n/e","n/e","n/e","6357","n/e","n/e"
"11.01.2015 04:00 - 11.01.2015 05:00","9","n/e","n/e","n/e","n/e","n/e","6877","n/e","n/e"
"11.01.2015 05:00 - 11.01.2015 06:00","9","n/e","n/e","n/e","n/e","n/e","7443","n/e","n/e"
"11.01.2015 06:00 - 11.01.2015 07:00","10","n/e","n/e","n/e","n/e","n/e","7802","n/e","n/e"
"11.01.2015 07:00 - 11.01.2015 08:00","16","n/e","n/e","n/e","n/e","n/e","7646","n/e","n/e"
"11.01.2015 08:00 - 11.01.2015 09:00","65","n/e","n/e","n/e","n/e","n/e","7993","n/e","n/e"
"11.01.2015 09:00 - 11.01.2015 10:00","654","n/e","n/e","n/e","n/e","n/e","7976","n/e","n/e"
"11.01.2015 10:00 - 11.01.2015 11:00","1656","n/e","n/e","n/e","n/e","n/e","7778","n/e","n/e"
"11.01.2015 11:00 - 11.01.2015 12:00","2707","n/e","n/e","n/e","n/e","n/e","7413","n/e","n/e"
"11.01.2015 12:00 - 11.01.2015 13:00","3286","n/e","n/e","n/e","n/e","n/e","6877","n/e","n/e"
"11.01.2015 13:00 - 11.01.2015 14:00","3389","n/e","n/e","n/e","n/e","n/e","6561","n/e","n/e"
"11.01.2015 14:00 - 11.01.2015 15:00","3242","n/e","n/e","n/e","n/e","n/e","6320","n/e","n/e"
"11.01.2015 15:00 - 11.01.2015 16:00","2983","n/e","n/e","n/e","n/e","n/e","5725","n/e","n/e"
"11.01.2015 16:00 - 11.01.2015 17:00","2344","n/e","n/e","n/e","n/e","n/e","5292","n/e","n/e"
"11.01.2015 17:00 - 11.01.2015 18:00","1324","n/e","n/e","n/e","n/e","n/e","5102","n/e","n/e"
"11.01.2015 18:00 - 11.01.2015 19:00","421","n/e","n/e","n/e","n/e","n/e","4744","n/e","n/e"
"11.01.2015 19:00 - 11.01.2015 20:00","77","n/e","n/e","n/e","n/e","n/e","4642","n/e","n/e"
"11.01.2015 20:00 - 11.01.2015 21:00","33","n/e","n/e","n/e","n/e","n/e","4357","n/e","n/e"
"11.01.2015 21:00 - 11.01.2015 22:00","18","n/e","n/e","n/e","n/e","n/e","4143","n/e","n/e"
"11.01.2015 22:00 - 11.01.2015 23:00","16","n/e","n/e","n/e","n/e","n/e","3713","n/e","n/e"
"11.01.2015 23:00 - 12.01.2015 00:00","16","n/e","n/e","n/e","n/e","n/e","3465","n/e","n/e"
"12.01.2015 00:00 - 12.01.2015 01:00","16","n/e","n/e","n/e","n/e","n/e","3720","n/e","n/e"
"12.01.2015 01:00 - 12.01.2015 02:00","18","n/e","n/e","n/e","n/e","n/e","4007","n/e","n/e"
"12.01.2015 02:00 - 12.01.2015 03:00","6","n/e","n/e","n/e","n/e","n/e","4303","n/e","n/e"
"12.01.2015 03:00 - 12.01.2015 04:00","2","n/e","n/e","n/e","n/e","n/e","4524","n/e","n/e"
"12.01.2015 04:00 - 12.01.2015 05:00","0","n/e","n/e","n/e","n/e","n/e","4901","n/e","n/e"
"12.01.2015 05:00 - 12.01.2015 06:00","0","n/e","n/e","n/e","n/e","n/e","5093","n/e","n/e"
"12.01.2015 06:00 - 12.01.2015 07:00","0","n/e","n/e","n/e","n/e","n/e","5286","n/e","n/e"
"12.01.2015 07:00 - 12.01.2015 08:00","9","n/e","n/e","n/e","n/e","n/e","5642","n/e","n/e"
"12.01.2015 08:00 - 12.01.2015 09:00","46","n/e","n/e","n/e","n/e","n/e","5999","n/e","n/e"
"12.01.2015 09:00 - 12.01.2015 10:00","565","n/e","n/e","n/e","n/e","n/e","6167","n/e","n/e"
"12.01.2015 10:00 - 12.01.2015 11:00","1447","n/e","n/e","n/e","n/e","n/e","6254","n/e","n/e"
"12.01.2015 11:00 - 12.01.2015 12:00","2304","n/e","n/e","n/e","n/e","n/e","5989","n/e","n/e"
"12.01.2015 12:00 - 12.01.2015 13:00","3060","n/e","n/e","n/e","n/e","n/e","5826","n/e","n/e"
"12.01.2015 13:00 - 12.01.2015 14:00","3304","n/e","n/e","n/e","n/e","n/e","6259","n/e","n/e"
"12.01.2015 14:00 - 12.01.2015 15:00","3212","n/e","n/e","n/e","n/e","n/e","6537","n/e","n/e"
"12.01.2015 15:00 - 12.01.2015 16:00","2660","n/e","n/e","n/e","n/e","n/e","6419","n/e","n/e"
"12.01.2015 16:00 - 12.01.2015 17:00","1767","n/e","n/e","n/e","n/e","n/e","6291","n/e","n/e"
"12.01.2015 17:00 - 12.01.2015 18:00","862","n/e","n/e","n/e","n/e","n/e","6024","n/e","n/e"
"12.01.2015 18:00 - 12.01.2015 19:00","254","n/e","n/e","n/e","n/e","n/e","6371","n/e","n/e"
"12.01.2015 19:00 - 12.01.2015 20:00","0","n/e","n/e","n/e","n/e","n/e","7046","n/e","n/e"
"12.01.2015 20:00 - 12.01.2015 21:00","0","n/e","n/e","n/e","n/e","n/e","7392","n/e","n/e"
"12.01.2015 21:00 - 12.01.2015 22:00","4","n/e","n/e","n/e","n/e","n/e","7595","n/e","n/e"
"12.01.2015 22:00 - 12.01.2015 23:00","2","n/e","n/e","n/e","n/e","n/e","7758","n/e","n/e"
"12.01.2015 23:00 - 13.01.2015 00:00","1","n/e","n/e","n/e","n/e","n/e","7996","n/e","n/e"
"13.01.2015 00:00 - 13.01.2015 01:00","4","n/e","n/e","n/e","n/e","n/e","8097","n/e","n/e"
"13.01.2015 01:00 - 13.01.2015 02:00","0","n/e","n/e","n/e","n/e","n/e","7806","n/e","n/e"
"13.01.2015 02:00 - 13.01.2015 03:00","0","n/e","n/e","n/e","n/e","n/e","7376","n/e","n/e"
"13.01.2015 03:00 - 13.01.2015 04:00","1","n/e","n/e","n/e","n/e","n/e","7098","n/e","n/e"
"13.01.2015 04:00 - 13.01.2015 05:00","3","n/e","n/e","n/e","n/e","n/e","6814","n/e","n/e"
"13.01.2015 05:00 - 13.01.2015 06:00","1","n/e","n/e","n/e","n/e","n/e","6962","n/e","n/e"
"13.01.2015 06:00 - 13.01.2015 07:00","1","n/e","n/e","n/e","n/e","n/e","6887","n/e","n/e"
"13.01.2015 07:00 - 13.01.2015 08:00","9","n/e","n/e","n/e","n/e","n/e","6901","n/e","n/e"
"13.01.2015 08:00 - 13.01.2015 09:00","61","n/e","n/e","n/e","n/e","n/e","6887","n/e","n/e"
"13.01.2015 09:00 - 13.01.2015 10:00","650","n/e","n/e","n/e","n/e","n/e","7022","n/e","n/e"
"13.01.2015 10:00 - 13.01.2015 11:00","1695","n/e","n/e","n/e","n/e","n/e","6650","n/e","n/e"
"13.01.2015 11:00 - 13.01.2015 12:00","2715","n/e","n/e","n/e","n/e","n/e","5847","n/e","n/e"
"13.01.2015 12:00 - 13.01.2015 13:00","3317","n/e","n/e","n/e","n/e","n/e","5519","n/e","n/e"
"13.01.2015 13:00 - 13.01.2015 14:00","3422","n/e","n/e","n/e","n/e","n/e","6002","n/e","n/e"
"13.01.2015 14:00 - 13.01.2015 15:00","3350","n/e","n/e","n/e","n/e","n/e","6334","n/e","n/e"
"13.01.2015 15:00 - 13.01.2015 16:00","3012","n/e","n/e","n/e","n/e","n/e","6593","n/e","n/e"
"13.01.2015 16:00 - 13.01.2015 17:00","2280","n/e","n/e","n/e","n/e","n/e","6291","n/e","n/e"
"13.01.2015 17:00 - 13.01.2015 18:00","1292","n/e","n/e","n/e","n/e","n/e","5959","n/e","n/e"
"13.01.2015 18:00 - 13.01.2015 19:00","437","n/e","n/e","n/e","n/e","n/e","5636","n/e","n/e"
"13.01.2015 19:00 - 13.01.2015 20:00","4","n/e","n/e","n/e","n/e","n/e","5604","n/e","n/e"
"13.01.2015 20:00 - 13.01.2015 21:00","8","n/e","n/e","n/e","n/e","n/e","5820","n/e","n/e"
"13.01.2015 21:00 - 13.01.2015 22:00","16","n/e","n/e","n/e","n/e","n/e","5901","n/e","n/e"
"13.01.2015 22:00 - 13.01.2015 23:00","11","n/e","n/e","n/e","n/e","n/e","5718","n/e","n/e"
"13.01.2015 23:00 - 14.01.2015 00:00","6","n/e","n/e","n/e","n/e","n/e","5770","n/e","n/e"
"14.01.2015 00:00 - 14.01.2015 01:00","1","n/e","n/e","n/e","n/e","n/e","5993","n/e","n/e"
"14.01.2015 01:00 - 14.01.2015 02:00","3","n/e","n/e","n/e","n/e","n/e","6256","n/e","n/e"
"14.01.2015 02:00 - 14.01.2015 03:00","1","n/e","n/e","n/e","n/e","n/e","6577","n/e","n/e"
"14.01.2015 03:00 - 14.01.2015 04:00","1","n/e","n/e","n/e","n/e","n/e","6625","n/e","n/e"
"14.01.2015 04:00 - 14.01.2015 05:00","0","n/e","n/e","n/e","n/e","n/e","6428","n/e","n/e"
"14.01.2015 05:00 - 14.01.2015 06:00","0","n/e","n/e","n/e","n/e","n/e","6395","n/e","n/e"
"14.01.2015 06:00 - 14.01.2015 07:00","0","n/e","n/e","n/e","n/e","n/e","5557","n/e","n/e"
"14.01.2015 07:00 - 14.01.2015 08:00","2","n/e","n/e","n/e","n/e","n/e","4933","n/e","n/e"
"14.01.2015 08:00 - 14.01.2015 09:00","58","n/e","n/e","n/e","n/e","n/e","4636","n/e","n/e"
"14.01.2015 09:00 - 14.01.2015 10:00","497","n/e","n/e","n/e","n/e","n/e","4658","n/e","n/e"
"14.01.2015 10:00 - 14.01.2015 11:00","1345","n/e","n/e","n/e","n/e","n/e","4549","n/e","n/e"
"14.01.2015 11:00 - 14.01.2015 12:00","2281","n/e","n/e","n/e","n/e","n/e","4313","n/e","n/e"
"14.01.2015 12:00 - 14.01.2015 13:00","2895","n/e","n/e","n/e","n/e","n/e","4447","n/e","n/e"
"14.01.2015 13:00 - 14.01.2015 14:00","3159","n/e","n/e","n/e","n/e","n/e","5041","n/e","n/e"
"14.01.2015 14:00 - 14.01.2015 15:00","3111","n/e","n/e","n/e","n/e","n/e","5388","n/e","n/e"
"14.01.2015 15:00 - 14.01.2015 16:00","2643","n/e","n/e","n/e","n/e","n/e","5530","n/e","n/e"
"14.01.2015 16:00 - 14.01.2015 17:00","1871","n/e","n/e","n/e","n/e","n/e","5641","n/e","n/e"
"14.01.2015 17:00 - 14.01.2015 18:00","830","n/e","n/e","n/e","n/e","n/e","5604","n/e","n/e"
"14.01.2015 18:00 - 14.01.2015 19:00","285","n/e","n/e","n/e","n/e","n/e","5888","n/e","n/e"
"14.01.2015 19:00 - 14.01.2015 20:00","31","n/e","n/e","n/e","n/e","n/e","6335","n/e","n/e"
"14.01.2015 20:00 - 14.01.2015 21:00","11","n/e","n/e","n/e","n/e","n/e","6924","n/e","n/e"
"14.01.2015 21:00 - 14.01.2015 22:00","22","n/e","n/e","n/e","n/e","n/e","7523","n/e","n/e"
"14.01.2015 22:00 - 14.01.2015 23:00","15","n/e","n/e","n/e","n/e","n/e","8025","n/e","n/e"
"14.01.2015 23:00 - 15.01.2015 00:00","0","n/e","n/e","n/e","n/e","n/e","8085","n/e","n/e"
"15.01.2015 00:00 - 15.01.2015 01:00","4","n/e","n/e","n/e","n/e","n/e","8424","n/e","n/e"
"15.01.2015 01:00 - 15.01.2015 02:00","0","n/e","n/e","n/e","n/e","n/e","8463","n/e","n/e"
"15.01.2015 02:00 - 15.01.2015 03:00","0","n/e","n/e","n/e","n/e","n/e","8402","n/e","n/e"
"15.01.2015 03:00 - 15.01.2015 04:00","0","n/e","n/e","n/e","n/e","n/e","8319","n/e","n/e"
"15.01.2015 04:00 - 15.01.2015 05:00","1","n/e","n/e","n/e","n/e","n/e","8337","n/e","n/e"
"15.01.2015 05:00 - 15.01.2015 06:00","1","n/e","n/e","n/e","n/e","n/e","8093","n/e","n/e"
"15.01.2015 06:00 - 15.01.2015 07:00","1","n/e","n/e","n/e","n/e","n/e","7992","n/e","n/e"
"15.01.2015 07:00 - 15.01.2015 08:00","21","n/e","n/e","n/e","n/e","n/e","8186","n/e","n/e"
"15.01.2015 08:00 - 15.01.2015 09:00","73","n/e","n/e","n/e","n/e","n/e","8689","n/e","n/e"
"15.01.2015 09:00 - 15.01.2015 10:00","567","n/e","n/e","n/e","n/e","n/e","9166","n/e","n/e"
"15.01.2015 10:00 - 15.01.2015 11:00","1397","n/e","n/e","n/e","n/e","n/e","9423","n/e","n/e"
"15.01.2015 11:00 - 15.01.2015 12:00","2191","n/e","n/e","n/e","n/e","n/e","9164","n/e","n/e"
"15.01.2015 12:00 - 15.01.2015 13:00","2556","n/e","n/e","n/e","n/e","n/e","9595","n/e","n/e"
"15.01.2015 13:00 - 15.01.2015 14:00","2640","n/e","n/e","n/e","n/e","n/e","9905","n/e","n/e"
"15.01.2015 14:00 - 15.01.2015 15:00","2457","n/e","n/e","n/e","n/e","n/e","9694","n/e","n/e"
"15.01.2015 15:00 - 15.01.2015 16:00","1902","n/e","n/e","n/e","n/e","n/e","10147","n/e","n/e"
"15.01.2015 16:00 - 15.01.2015 17:00","1181","n/e","n/e","n/e","n/e","n/e","10370","n/e","n/e"
"15.01.2015 17:00 - 15.01.2015 18:00","454","n/e","n/e","n/e","n/e","n/e","10246","n/e","n/e"
"15.01.2015 18:00 - 15.01.2015 19:00","61","n/e","n/e","n/e","n/e","n/e","10109","n/e","n/e"
"15.01.2015 19:00 - 15.01.2015 20:00","11","n/e","n/e","n/e","n/e","n/e","10483","n/e","n/e"
"15.01.2015 20:00 - 15.01.2015 21:00","11","n/e","n/e","n/e","n/e","n/e","11013","n/e","n/e"
"15.01.2015 21:00 - 15.01.2015 22:00","3","n/e","n/e","n/e","n/e","n/e","11527","n/e","n/e"
"15.01.2015 22:00 - 15.01.2015 23:00","3","n/e","n/e","n/e","n/e","n/e","12069","n/e","n/e"
"15.01.2015 23:00 - 16.01.2015 00:00","3","n/e","n/e","n/e","n/e","n/e","11549","n/e","n/e"
"16.01.2015 00:00 - 16.01.2015 01:00","6","n/e","n/e","n/e","n/e","n/e","10850","n/e","n/e"
"16.01.2015 01:00 - 16.01.2015 02:00","0","n/e","n/e","n/e","n/e","n/e","9975","n/e","n/e"
"16.01.2015 02:00 - 16.01.2015 03:00","0","n/e","n/e","n/e","n/e","n/e","9267","n/e","n/e"
"16.01.2015 03:00 - 16.01.2015 04:00","1","n/e","n/e","n/e","n/e","n/e","8578","n/e","n/e"
"16.01.2015 04:00 - 16.01.2015 05:00","4","n/e","n/e","n/e","n/e","n/e","8099","n/e","n/e"
"16.01.2015 05:00 - 16.01.2015 06:00","4","n/e","n/e","n/e","n/e","n/e","8683","n/e","n/e"
"16.01.2015 06:00 - 16.01.2015 07:00","2","n/e","n/e","n/e","n/e","n/e","8602","n/e","n/e"
"16.01.2015 07:00 - 16.01.2015 08:00","12","n/e","n/e","n/e","n/e","n/e","8277","n/e","n/e"
"16.01.2015 08:00 - 16.01.2015 09:00","47","n/e","n/e","n/e","n/e","n/e","8769","n/e","n/e"
"16.01.2015 09:00 - 16.01.2015 10:00","416","n/e","n/e","n/e","n/e","n/e","9186","n/e","n/e"
"16.01.2015 10:00 - 16.01.2015 11:00","1032","n/e","n/e","n/e","n/e","n/e","9546","n/e","n/e"
"16.01.2015 11:00 - 16.01.2015 12:00","1628","n/e","n/e","n/e","n/e","n/e","9912","n/e","n/e"
"16.01.2015 12:00 - 16.01.2015 13:00","2276","n/e","n/e","n/e","n/e","n/e","10797","n/e","n/e"
"16.01.2015 13:00 - 16.01.2015 14:00","2613","n/e","n/e","n/e","n/e","n/e","11646","n/e","n/e"
"16.01.2015 14:00 - 16.01.2015 15:00","2538","n/e","n/e","n/e","n/e","n/e","12710","n/e","n/e"
"16.01.2015 15:00 - 16.01.2015 16:00","2272","n/e","n/e","n/e","n/e","n/e","13327","n/e","n/e"
"16.01.2015 16:00 - 16.01.2015 17:00","1691","n/e","n/e","n/e","n/e","n/e","12385","n/e","n/e"
"16.01.2015 17:00 - 16.01.2015 18:00","765","n/e","n/e","n/e","n/e","n/e","11017","n/e","n/e"
"16.01.2015 18:00 - 16.01.2015 19:00","187","n/e","n/e","n/e","n/e","n/e","10038","n/e","n/e"
"16.01.2015 19:00 - 16.01.2015 20:00","33","n/e","n/e","n/e","n/e","n/e","9097","n/e","n/e"
"16.01.2015 20:00 - 16.01.2015 21:00","18","n/e","n/e","n/e","n/e","n/e","9500","n/e","n/e"
"16.01.2015 21:00 - 16.01.2015 22:00","37","n/e","n/e","n/e","n/e","n/e","9839","n/e","n/e"
"16.01.2015 22:00 - 16.01.2015 23:00","36","n/e","n/e","n/e","n/e","n/e","9487","n/e","n/e"
"16.01.2015 23:00 - 17.01.2015 00:00","32","n/e","n/e","n/e","n/e","n/e","9505","n/e","n/e"
"17.01.2015 00:00 - 17.01.2015 01:00","34","n/e","n/e","n/e","n/e","n/e","9235","n/e","n/e"
"17.01.2015 01:00 - 17.01.2015 02:00","35","n/e","n/e","n/e","n/e","n/e","9170","n/e","n/e"
"17.01.2015 02:00 - 17.01.2015 03:00","17","n/e","n/e","n/e","n/e","n/e","8834","n/e","n/e"
"17.01.2015 03:00 - 17.01.2015 04:00","2","n/e","n/e","n/e","n/e","n/e","8180","n/e","n/e"
"17.01.2015 04:00 - 17.01.2015 05:00","2","n/e","n/e","n/e","n/e","n/e","7714","n/e","n/e"
"17.01.2015 05:00 - 17.01.2015 06:00","0","n/e","n/e","n/e","n/e","n/e","7366","n/e","n/e"
"17.01.2015 06:00 - 17.01.2015 07:00","0","n/e","n/e","n/e","n/e","n/e","6668","n/e","n/e"
"17.01.2015 07:00 - 17.01.2015 08:00","5","n/e","n/e","n/e","n/e","n/e","6236","n/e","n/e"
"17.01.2015 08:00 - 17.01.2015 09:00","104","n/e","n/e","n/e","n/e","n/e","6310","n/e","n/e"
"17.01.2015 09:00 - 17.01.2015 10:00","713","n/e","n/e","n/e","n/e","n/e","5935","n/e","n/e"
"17.01.2015 10:00 - 17.01.2015 11:00","1815","n/e","n/e","n/e","n/e","n/e","5592","n/e","n/e"
"17.01.2015 11:00 - 17.01.2015 12:00","2805","n/e","n/e","n/e","n/e","n/e","5285","n/e","n/e"
"17.01.2015 12:00 - 17.01.2015 13:00","3457","n/e","n/e","n/e","n/e","n/e","5401","n/e","n/e"
"17.01.2015 13:00 - 17.01.2015 14:00","3558","n/e","n/e","n/e","n/e","n/e","5774","n/e","n/e"
"17.01.2015 14:00 - 17.01.2015 15:00","3312","n/e","n/e","n/e","n/e","n/e","6184","n/e","n/e"
"17.01.2015 15:00 - 17.01.2015 16:00","2822","n/e","n/e","n/e","n/e","n/e","6420","n/e","n/e"
"17.01.2015 16:00 - 17.01.2015 17:00","2016","n/e","n/e","n/e","n/e","n/e","6318","n/e","n/e"
"17.01.2015 17:00 - 17.01.2015 18:00","801","n/e","n/e","n/e","n/e","n/e","5924","n/e","n/e"
"17.01.2015 18:00 - 17.01.2015 19:00","165","n/e","n/e","n/e","n/e","n/e","5367","n/e","n/e"
"17.01.2015 19:00 - 17.01.2015 20:00","62","n/e","n/e","n/e","n/e","n/e","5576","n/e","n/e"
"17.01.2015 20:00 - 17.01.2015 21:00","28","n/e","n/e","n/e","n/e","n/e","6135","n/e","n/e"
"17.01.2015 21:00 - 17.01.2015 22:00","26","n/e","n/e","n/e","n/e","n/e","6385","n/e","n/e"
"17.01.2015 22:00 - 17.01.2015 23:00","26","n/e","n/e","n/e","n/e","n/e","6305","n/e","n/e"
"17.01.2015 23:00 - 18.01.2015 00:00","26","n/e","n/e","n/e","n/e","n/e","6331","n/e","n/e"
"18.01.2015 00:00 - 18.01.2015 01:00","24","n/e","n/e","n/e","n/e","n/e","6624","n/e","n/e"
"18.01.2015 01:00 - 18.01.2015 02:00","11","n/e","n/e","n/e","n/e","n/e","6510","n/e","n/e"
"18.01.2015 02:00 - 18.01.2015 03:00","6","n/e","n/e","n/e","n/e","n/e","6574","n/e","n/e"
"18.01.2015 03:00 - 18.01.2015 04:00","8","n/e","n/e","n/e","n/e","n/e","6723","n/e","n/e"
"18.01.2015 04:00 - 18.01.2015 05:00","6","n/e","n/e","n/e","n/e","n/e","6671","n/e","n/e"
"18.01.2015 05:00 - 18.01.2015 06:00","6","n/e","n/e","n/e","n/e","n/e","6417","n/e","n/e"
"18.01.2015 06:00 - 18.01.2015 07:00","4","n/e","n/e","n/e","n/e","n/e","6512","n/e","n/e"
"18.01.2015 07:00 - 18.01.2015 08:00","7","n/e","n/e","n/e","n/e","n/e","6396","n/e","n/e"
"18.01.2015 08:00 - 18.01.2015 09:00","60","n/e","n/e","n/e","n/e","n/e","6140","n/e","n/e"
"18.01.2015 09:00 - 18.01.2015 10:00","280","n/e","n/e","n/e","n/e","n/e","5765","n/e","n/e"
"18.01.2015 10:00 - 18.01.2015 11:00","641","n/e","n/e","n/e","n/e","n/e","5287","n/e","n/e"
"18.01.2015 11:00 - 18.01.2015 12:00","927","n/e","n/e","n/e","n/e","n/e","5032","n/e","n/e"
"18.01.2015 12:00 - 18.01.2015 13:00","1070","n/e","n/e","n/e","n/e","n/e","5018","n/e","n/e"
"18.01.2015 13:00 - 18.01.2015 14:00","880","n/e","n/e","n/e","n/e","n/e","5049","n/e","n/e"
"18.01.2015 14:00 - 18.01.2015 15:00","703","n/e","n/e","n/e","n/e","n/e","5045","n/e","n/e"
"18.01.2015 15:00 - 18.01.2015 16:00","552","n/e","n/e","n/e","n/e","n/e","5190","n/e","n/e"
"18.01.2015 16:00 - 18.01.2015 17:00","346","n/e","n/e","n/e","n/e","n/e","5902","n/e","n/e"
"18.01.2015 17:00 - 18.01.2015 18:00","135","n/e","n/e","n/e","n/e","n/e","6843","n/e","n/e"
"18.01.2015 18:00 - 18.01.2015 19:00","24","n/e","n/e","n/e","n/e","n/e","7164","n/e","n/e"
"18.01.2015 19:00 - 18.01.2015 20:00","9","n/e","n/e","n/e","n/e","n/e","7052","n/e","n/e"
"18.01.2015 20:00 - 18.01.2015 21:00","10","n/e","n/e","n/e","n/e","n/e","6376","n/e","n/e"
"18.01.2015 21:00 - 18.01.2015 22:00","10","n/e","n/e","n/e","n/e","n/e","6241","n/e","n/e"
"18.01.2015 22:00 - 18.01.2015 23:00","9","n/e","n/e","n/e","n/e","n/e","5771","n/e","n/e"
"18.01.2015 23:00 - 19.01.2015 00:00","11","n/e","n/e","n/e","n/e","n/e","5046","n/e","n/e"
"19.01.2015 00:00 - 19.01.2015 01:00","1","n/e","n/e","n/e","n/e","n/e","4746","n/e","n/e"
"19.01.2015 01:00 - 19.01.2015 02:00","11","n/e","n/e","n/e","n/e","n/e","4975","n/e","n/e"
"19.01.2015 02:00 - 19.01.2015 03:00","11","n/e","n/e","n/e","n/e","n/e","5000","n/e","n/e"
"19.01.2015 03:00 - 19.01.2015 04:00","12","n/e","n/e","n/e","n/e","n/e","5208","n/e","n/e"
"19.01.2015 04:00 - 19.01.2015 05:00","13","n/e","n/e","n/e","n/e","n/e","6038","n/e","n/e"
"19.01.2015 05:00 - 19.01.2015 06:00","16","n/e","n/e","n/e","n/e","n/e","7176","n/e","n/e"
"19.01.2015 06:00 - 19.01.2015 07:00","14","n/e","n/e","n/e","n/e","n/e","8043","n/e","n/e"
"19.01.2015 07:00 - 19.01.2015 08:00","13","n/e","n/e","n/e","n/e","n/e","8336","n/e","n/e"
"19.01.2015 08:00 - 19.01.2015 09:00","53","n/e","n/e","n/e","n/e","n/e","8477","n/e","n/e"
"19.01.2015 09:00 - 19.01.2015 10:00","371","n/e","n/e","n/e","n/e","n/e","9210","n/e","n/e"
"19.01.2015 10:00 - 19.01.2015 11:00","1002","n/e","n/e","n/e","n/e","n/e","9458","n/e","n/e"
"19.01.2015 11:00 - 19.01.2015 12:00","1618","n/e","n/e","n/e","n/e","n/e","9030","n/e","n/e"
"19.01.2015 12:00 - 19.01.2015 13:00","2063","n/e","n/e","n/e","n/e","n/e","8825","n/e","n/e"
"19.01.2015 13:00 - 19.01.2015 14:00","2304","n/e","n/e","n/e","n/e","n/e","8420","n/e","n/e"
"19.01.2015 14:00 - 19.01.2015 15:00","2271","n/e","n/e","n/e","n/e","n/e","8284","n/e","n/e"
"19.01.2015 15:00 - 19.01.2015 16:00","2182","n/e","n/e","n/e","n/e","n/e","8234","n/e","n/e"
"19.01.2015 16:00 - 19.01.2015 17:00","1702","n/e","n/e","n/e","n/e","n/e","7663","n/e","n/e"
"19.01.2015 17:00 - 19.01.2015 18:00","945","n/e","n/e","n/e","n/e","n/e","7398","n/e","n/e"
"19.01.2015 18:00 - 19.01.2015 19:00","245","n/e","n/e","n/e","n/e","n/e","6850","n/e","n/e"
"19.01.2015 19:00 - 19.01.2015 20:00","91","n/e","n/e","n/e","n/e","n/e","6434","n/e","n/e"
"19.01.2015 20:00 - 19.01.2015 21:00","28","n/e","n/e","n/e","n/e","n/e","6907","n/e","n/e"
"19.01.2015 21:00 - 19.01.2015 22:00","10","n/e","n/e","n/e","n/e","n/e","6815","n/e","n/e"
"19.01.2015 22:00 - 19.01.2015 23:00","4","n/e","n/e","n/e","n/e","n/e","6695","n/e","n/e"
"19.01.2015 23:00 - 20.01.2015 00:00","3","n/e","n/e","n/e","n/e","n/e","6338","n/e","n/e"
"20.01.2015 00:00 - 20.01.2015 01:00","4","n/e","n/e","n/e","n/e","n/e","5784","n/e","n/e"
"20.01.2015 01:00 - 20.01.2015 02:00","0","n/e","n/e","n/e","n/e","n/e","5787","n/e","n/e"
